sentence_id,sentence_text
5186003,"[ Observations of old severe pains of amputees , treated solely by psychotherapy and completely cured for more than 2 years ] ."
5194105,"To our knowledge , it is the first case reported in a man treated by a combined interventional radiological and surgical approach ."
5194553,"A total of 1,857 charts of patients presenting maxillofacial trauma and treated by the Division of Oral and Maxillofacial Surgery , from the Piracicaba Dental School ( UNICAMP ) , were reviewed ."
5194558,All maxillofacial injuries were assessed and treated by residents and staff surgeons .
5198998,Fewer animals treated for malignancy by nonmyeloablative BMT died of GVHD than those treated by myeloablative BMT .
5205132,"[ Extensive calcification of the muscles caused by secondary hyperparathyroidism in a patient with terminal renal failure , treated by repeated hemodialysis and parathyroidectomy ] ."
5208135,[ PULMONARY EMBOLECTOMY UNDER EXTRA-CORPOREAL CIRCULATION WITH HEMODILUTION IN A PATIENT PREVIOUSLY TREATED BY PNEUMONECTOMY ] .
5214329,"Apropos of 242 cases treated by various modalities with synthetic antimalarials , corticoids and non-steroidal anti-inflammatory agents ] ."
5214333,"Of 128 cases of RPP treated initially by synthetic anti-malarials ( SAM ) and non-steroidal anti-inflammatory agents ( NSAI ) , 66 were followed up until cure which was obtained after a mean of 23 months and 3 subsequently received brief steroid therapy ."
5220389,Mycotic aortic aneurysm induced by Klebsiella pneumoniae successfully treated by in-situ replacement with rifampicin-bonded prosthesis : report of 3 cases .
5221789,We report excellent results of six scaphoid nonunions treated by retrograde percutaneous fixation with curettage and bone grafting through the distal insertion hole of a fully threaded headless screw .
5233370,"The patient presented with skin and lymph node metastases four years after , treated by chemotherapy ."
5235600,A third patient treated by mastectomy 3 years ago is also disease-free .
5250779,"The intestinal adult worms ( 77 , 41 , 0 , and 0 , respectively ) and RCI ( 52.48 , 18.45 , 0 , and 0 , respectively ) in mice fed with 300 muscle larvae treated by vinegar for 3 , 6 , 12 , and 24 h were considerably lower than that in saline control ( worm number 121 , 121 , 116 , and 101 ; RCI 159.10 , 124.56 , 73.63 , and 42.17 ) ( P<0.05 ) ."
5251369,Chronic constipation is often diagnosed and treated by general practitioners ( GPs ) .
5262111,Medical records of patients treated with surgical repair of mandible fractures by the otolaryngology and plastic surgery departments at a level 1 trauma centre were obtained and reviewed .
5284098,This report includes data on 297 patients who were followed for 6 months to 5 years after laser vaporization and on 55 women treated by laser excisional cone .
5284100,"Cures were achieved in 285 of the 297 patients treated by vaporization , ie , the failure rate was 4 % ( 52 of 55 women treated by excisional cone ) ."
5284154,Pseudoaneurysm of the superior mesenteric artery after pancreas transplantation treated by endovascular stenting .
5288078,"B16 melanoma cells treated by MSC conditioned medium ( CM ) , showed significantly enhanced migration and invasion , which was also confirmed in a lung metastasis mice model in vivo ."
5290461,Evaluation of estimation methods and power of tests of discrete covariates in repeated time-to-event parametric models : application to Gaucher patients treated by imiglucerase .
5291184,Campimetric alterations caused by pituitary microadenoma successfully treated by transsphenoidal adenomectomy .
5296728,We have treated 12 cases of high grade malignant bone tumours of the proximal tibia by various methods of limb salvage .
5330193,"Between April 1993 and December 2014 , 190 of 274 ( 69 % ) patients previously treated by CRS plus HIPEC developed relapse , as an isolated peritoneal recurrence ( 31 % ) , isolated distant recurrence ( 35 % ) , or multisite recurrence ( 34 % ) ."
5340624,"In cases treated by PTCSL , we used a holmium (Ho):YAG laser in 3 cases since 1999 ."
5342317,[ TRANSMISSION DEAFNESS IN CHILDREN . STATISTICAL RESULTS OF 243 CASES TREATED BY TUBAL RADIUM THERAPY ( BETATHERAPY ) ] .
5342421,Patients with exacerbation of COPD treated by the MECU .
5342429,"In total , 573 patients with COPD had 995 episodes of exacerbation treated by the MECU in the 2-year period ."
5344418,"We excluded patients with prior hospitalization within 10 days , patients with HIV infection or transplant recipients , and patients not treated by physicians closely affiliated with study hospitals ."
5348396,All tumor samples from patients treated by 5-FU showed S-phase accumulation .
5349905,This longitudinal study was conducted to measure anti-tuberculosis ( TB ) cellular immunity in 13 HIV-1/TB-coinfected patients effectively treated by highly active antiretroviral therapy ( HAART ) in a period of 12 months .
5358760,"In the cohort examined , local recurrence occurred in 36 % of cases and was significantly lower in patients treated by wide excision with margins ≥2 cm when compared with those treated with local excision without defined margins ( P = 0.01 ) ."
5361049,We have analysed the characteristics of BM-MNC and PB-MNC collected without mobilization and implanted in patients with critical limb ischaemia in a clinical trial of cellular therapy including 16 individuals treated by BM-MNC and eight by PB-MNC .
5361176,Mice treated by an initiation/promotion protocol with DMBA ( or other initiators ) and TPA develop tumors of the forestomach .
5367048,"In experiments , which were carried out with the use of a radioactive label ( 45Ca2 + ) on the suspension of rat uterus myocytes treated by digitonin solution ( 0.1 mg/ml ) , influence of Mg ions and spermine on Mg2 + , ATP-dependent Ca2 + transport in mitochondria and sarcoplasmic reticulum was investigated ."
5367776,"The records of children with sufficient American College of Rheumatology ( ACR ) criteria for SLE treated by the renal units of the Johannesburg and Chris Hani Baragwanath hospitals , and the arthritis clinic of the Johannesburg Hospital between January 1974 and March 2000 were reviewed ."
5368298,"In conclusion , this prospective study confirmed that GALN14 genotype ( rs9679162 ) was an effective predictor for therapeutic outcome in advanced HCC patients treated by FMP chemotherapy ."
5374144,"We have treated 17 patients with non-A , non-B chronic hepatitis by recombinant interferon alpha ( 0.3 - 9 megaunits for 4 - 28 weeks ) ."
5376177,"In our study , we used a quantitative proteomic strategy termed stable isotope labeling by amino acids in cell culture (SILAC)-mass spectrometry ( MS ) to study the differential proteomic profiling of HepG2 cells treated by quercetin ."
5376178,"In all , there were 70 changed proteins among those quantified proteins in HepG2 cells treated by 50 microM quercetin for 48 h , and 14 proteins showed significant upregulation , whereas 56 proteins were downregulated ."
5382079,Walled-off peritonitis which is a frequent occurrence in patients treated by continuous ambulatory peritoneal dialysis may also occur in cases where there is no obvious pathological factor .
5385281,We report on 5 patients 14 months to 6 1/2 years old with prepubertal teratoma of the testis treated by testicular sparing tumor enucleation .
5386407,We treated 20 patients with stage II seminoma by primary radiotherapy from 1971 to 1982 .
5392222,The authors reported 6 cases of pyloric stenosis treated endoscopically by a new technic .
5393356,We diagnosed this patient using immunohistochemical studies and treated this patient by hepatic segmentectomy .
5395336,A retrospective study over a 25-year period of patients with laryngeal carcinoma treated by the Department of Otolaryngology at Wake Forest University .
5397720,The development of an inhibitor is the major complication facing patients with hemophilia A treated by administration of factor ( F ) VIII concentrates .
5398524,"The records of 295 consecutive patients with facial fractures treated by open reduction and internal fixation , performed by the author from 2001 through 2004 , were retrospectively reviewed ."
5401475,The experiences with a series of 9 patients with syringomyelia treated by syringosubarachnoid shunt ( SSS ) are presented .
5402212,The rats treated with CHI-KGN NPs or CHI-KGN MPs by IA injection showed much less degenerative changes than untreated control or rats treated with unconjugated kartogenin .
5414092,"This case presents GCTTS of young male patient with multiple bone destructions of different state , treated by complete excision of the tumor and curettage of bone lesion ."
5414159,"The classic . Diseases of the hip , knee and ankle joint with their deformities treated by a new and efficient method ."
5416394,The patients were compared with 82 clinically and lesion-matched patients from a consecutive series of 148 patients with CTOs treated by BMS in the preceding time period .
5419944,All diabetic patients included in the SECURITY trial treated by second-generation DES PCI were analyzed .
5419956,"In diabetic patients treated by second-generation DES PCI , we failed to find any additional benefit of prolonging DAPT beyond 6months , regardless of insulin-requiring status ."
5420214,"The authors show 4 cases of retroperitoneal neurilemmoma , surgically treated by simple excision of the tumour ."
5428983,Records of 20 patients with a periprosthetic distal femur fracture following TKA treated by the locked plate osteosynthesis were retrospectively evaluated .
5431740,The results for 40 patients treated by one surgeon with one technique for giant cell tumor of bone between 1985 - 1999 were reviewed .
5434358,Tremor induced by toluene misuse successfully treated by a Vim thalamotomy .
5442095,"In the SH-SY5Y cells treated by 5   μM morphine for 60 consecutive days , the hTERT and TERF2 mRNA levels and relative telomere lengths remarkably decreased ."
5447858,"A phase II study included adult patients with relapsed or refractory B-cell non-Hodgkin 's lymphoma , previously treated by ≥2 prior lines with no other available option of therapy ."
5464251,A total of 50 patients with osteoarthritis of the knee joint treated by proximal osteotomy of the tibia were followed up 1 - 5 years after operation .
5469847,The purpose of this study was to evaluate the adequacy of reduction and stability of fixation of isolated zygomaticomaxillary complex ( ZMC ) fractures treated by various methods over a 5-year period .
5481672,Clinical response associated with radiographic regression of a cervicomedullary ependymoma in a NF2 patient treated by bevacizumab .
5486626,The aim of the study was to evaluate retrospectively clinical course of 27 patients with primary central nervous system lymphoma ( PCNSL ) diagnosed and treated by different surgical approaches .
5491625,Complications occurred in 7 of the 20 patients treated by hepatic resection .
5494536,This communication presents an analysis of outcome and prognostic factors based on a retrospective review of patients with this disease treated by conservation surgery and radiotherapy .
5516596,Visual failure in a patient with ulcerative colitis treated by clioquinol .
5521651,"126 patients were enrolled in this study , 64 of them were treated endoscopically ( group 1 ) and 62 by open release of the carpal ligament ( group 2 ) ."
5522580,The purpose of the case report is to present the case of a 42-year-old woman with thoracic outlet syndrome caused by fibrous dysplasia of the first rib treated by surgical therapy through cervicothoracic approach by Grunenwald with complete vascular and partial brachial plexus preparation .
5547528,Physicians experienced in COPD treatment were asked about the patients ' problems treated by physicians in patients with COPD in a three-round electronic mail survey using the Delphi technique .
5554588,"From March 2004 to March 2008,10 patients with serious burst thoracolumbar fracture , including 7 males and 3 females with age for 24 - 58 years ( mean 41 years)were treated by posterior pedicle screw fixation , transpedicular bone grafting and total laminectomy with preservation of spinal process and vertebral canaloplasty with ilium autografting ."
5557024,"When mandibular continuity has to be interrupted to suppress infected foci , immediate repair is performed using an osteo-musculo-cutaneous flap , and six cases treated by this method are reported ."
5576048,"Insomnia is a major public health issue , each year 10 % of the incident cases of insomnia treated by hypnotics joint the group of subjects with chronic insomnia ."
5578723,A patient with massive hemoptysis treated by videothoracoscopic clipping of the causative aberrant artery .
5583927,"Larvae of the sensitive strain were divided into 5 sub-groups : A - acetone control ( containing acetone 3.95 microg/L ) , B - ultra-violet irradiation ( UV ) control ( same with A but treated by UV ) , C , D , E - experiment groups with alpha-T ( 4.58 , 5.34 and 6.24 microg/L respectively ) ."
5583932,"After 2 , 4 , 6 , and 8 hour treated by both alpha-T and UV , the esterase activity all decreased in experiment group , and reached to the lowest 8 hours later ( P<0.05 ) ."
5583933,"MDA contents was 2.286 nmol/mg protein in acetone control group and 2.322 nmol/mg protein in UV control , but 3.156 , 4.188 and 4.684 nmol/mg protein respectively in the 3 experiment groups after treated by alpha-T and UV ."
5587600,"The lesions treated by acupuncture were hemiplegia , low back pain , frozen shoulder , dropped foot , Sciatica , and arthritis of the knee and hip ."
5593427,Tumor site and S100 positivity were the main significant independent predictors of clinical outcomes in patients with metastatic GISTs treated by standard of care .
5594864,A case treated effectively by testolactone with a long follow-up study .
5603734,All patients treated by arthrotomy and appropriate antibiotics within five days of the onset of symptoms had an uncomplicated recovery .
5605701,Abciximab is prescribed in acute coronary syndromes treated by angioplasty .
5609848,Displaced trochanteric fragments lead to poor functional outcome in pertrochanteric fractures treated by cephalomedullary nails .
5610579,Cosmetic results were satisfactory in 79 % of patients after wide excision and radiotherapy and in 71 % of patients treated by radiotherapy alone .
5613167,"From January 2006 to December 2013 , we prospectively included all patients treated by PVP preoperatively catheterized for urinary retention ."
5622168,Hyaluronic acid in end-stage renal disease treated by hemodialysis .
5638267,Observations were made on the growth rate of proximal and distal tibial epiphyseal growth plates in three children treated by free vascularized fibular grafts for congenital pseudarthrosis of the tibia .
5639328,Paradoxical psoriatic arthritis in a patient with rheumatoid arthritis treated by TNFα blocker .
5661615,"Intra-articular osteotomies of the distal radius treated by 3-dimensional preoperative planning and patient-specific guides are an accurate technique to reduce articular incongruity to an average stepoff of 0.8 mm ( range , 0.3 - 1.4 mm ) ."
5674692,This study identified 53 patients with Ki-67 labeling index of >   3 % among 845 patients with non-functioning pituitary adenoma ( 6.3 % ) initially treated by surgery .
5679420,"This randomized study demonstrated that in ST-segment elevation myocardial infarction patients treated by PPCI , RIC , initiated prior to PPCI , reduced MI size , increased myocardial salvage , and reduced myocardial edema ."
5684789,[ Tracheal stenosis treated by discontinuous dilatation ] .
5691276,"To describe the long-term anatomical and visual outcomes of a patient with retinopathy of prematurity characterized by a prominent retinal fold adherent to the posterior lens capsule , treated by lens-sparing vitrectomy with surgical transection of the retrolental membrane ."
5692423,Rheumatoid constrictive pericarditis treated successfully by pericardiectomy .
5701909,[ Urological complications after genital carcinoma treated by radical surgery and radiotherapy ] .
5708689,"Women treated by ELECTZ conization were older ( 32.2 vs 25.1 years , P = .02 ) , were more likely to develop posttreatment cervical stenosis ( 25.9 % vs 3.8 % , P = .001 ) , and were more likely to have the postoperative squamocolumnar junction positioned in the endocervical canal ( 32.4 % vs 8.7 % , P = .002 ) than were women treated by ELECTZ : Loop excision specimen margins demonstrated dysplasia for 27 ( 13.6 % ) subjects ."
5714477,Esophageal intramural pseudodiverticulosis treated by endoscopic balloon dilatation .
5722188,Bilateral clinical otosclerosis treated by the fenestration operation using the cartilage stopple and the endaural approach .
5724786,"Ferocious ano-vulvar pruritus treated by induced labor and electro-shock , cured by anti-estrogens ."
5725955,Pott 's fracture treated by internal fixation .
5732356,The authors evaluated retrospectively the examination protocols of 208 children ( 400 eyes ) treated by cryocoagulation on account of active retinopathy of premature infants ( ROP ) .
5750153,"We analyzed possible prognostic factors in 233 patients with recurrent advanced breast cancer treated primarily by adriamycin , cyclophosphamide and ftorafur ( ACF ) therapy and ACF modifications ."
5754245,"23 patients with traumatic spondylolisthesis of CII ( hangman 's fracture ) , all treated conservatively by external immobilisation and/or bed rest , were followed for an average of 9.6 years , 10 of them for 10 - 20 years ."
5761738,"The decrease of cell viability , and increase in number and length of cell neurites and percentage of cells expressing Map2 marker can be a sign of progression for cell neuronal differentiation treated by high concentration of NO with EMF ."
5768655,Macrophage-like cell transformation and CFU(c ) fluctuations in normal and leukemic human marrow cultures treated by phorbol diester .
5773944,"Presentation data on 607 breast cancer patients treated by a variety of modalities at Guy 's Hospital , London , have been analysed using the Cox proportional hazards model , to identify factors associated with length of overall survival ."
5773946,The analysis was repeated for the subgroup of 326 patients treated by modified radical mastectomy .
5775819,"Men treated by endocrinologists and urologists were more likely to have been treated according to guideline recommendations than men treated by other specialties , including primary care ."
5777244,One hundred forty-seven patients with hematologic diseases and treated by allogeneic marrow transplants received graft-versus-host disease ( GVHD ) prevention with methotrexate and cyclosporine .
5783641,Implant removal in ankle fractures treated by open reduction and fixation is often based on diffuse complaints .
5783995,The authors report first 50 patients who consulted for primary and incisional hernia and treated by SAL prosthetic repair .
5785806,Optical coherence tomography in optic disk pit maculopathy treated by the macular buckling procedure .
5792449,"Symptomatic ventricular tachycardia treated by antitachycardia pacing , shocks , and shocks plus symptomatic arrhythmias were significant predictors of cardiac-related ED visits or hospitalizations ( relative risk : 2.0 , 3.0 , and 3.1 , respectively ) ."
5794510,The review of Phase II trials in patients treated by Fludarabine phosphate ( Fludara I.V ) has been demonstrated to have unequivocal benefit for some patients with Chronic Lymphocytic Leukemia ( CLL ) non Hodgkin lymphoma and macroglobulinemia .
5796761,In patients ( n-10 ) treated by blood intravascular laser irradiation after the operation the level of IgG ( but not IgM ) autoantibodies to DNA by the 14th postoperative day was significantly ( p less than 0.01 ) higher than that in patients whose blood was not exposed to radiation .
5797112,"Early results obtained in the first 18 patients with symptomatic , obstructive BPH treated by TULIP and with a follow-up of 6 weeks to 6 months demonstrate a significant improvement in both subjective and objective symptoms ."
5799601,"Although , patients treated by operators in the highest tertile of radial use were more likely to experience femoral VASCs ( adjusted OR : 1.51 ; 95 %   CI : 1.08 to 2.13 ) , treatment by these operators was associated with an overall reduction in all VASCs ( adjusted OR : 0.62 ;"
5820410,; report of three cases successfully treated by cortisone and A. C. T. H.
5821255,"The controls were randomly taken from three sources : inpatients , outpatients , and patients treated by a private physician ."
5824097,[ A report on two cases treated by mutilated extraction ] .
5824232,The third generation was identifified for experiment and divided into 5 groups : a blank group : RPMC without treatment ; a control group : RPMC stimulated with TNF-α ; RPMC treated by a low-dosage LNNS group ( 2.5 mg/L ) ; RPMC treated by a medium-dosage LNNS group ( 5 mg/L ) ; and RPMC treated by a high-dosage LNNS group ( 10 mg/L ) .
5824628,[ Denture fibroma treated successfully by prosthodontic procedure instead of surgical intervention ] .
5831322,To report a case of pararenal aortic aneurysm ( PAAA ) with narrowed iliac arteries treated by the chimney technique combined with the INCRAFT ® AAA stent graft system .
5832141,Accidental haemorrhage treated by caesarean section .
5834235,"Rupture of ten major tendons occurred in 7 out of a total of 50 renal patients treated by chronic hemodialysis , in two renal units ."
5841275,Patients with GCS scores of 4 - 6 who underwent craniotomy with evacuation of the hematoma achieved significantly better recovery than those treated by burr holes .
5844109,The patient has shown arterial hypertension for about 20 years treated solely by beta-blockers .
5845709,[ A clinicopathological study of recurrent gastric cancer cases treated by a resection of the remnant stomach ] .
5846382,Carpal tunnel syndrome should be considered an additional new complication of vascular shunt procedures in patients treated by hemodialysis for renal failure .
5853971,Prognosis of mucinous adenocarcinoma of the prostate treated by radical prostatectomy : a study of 47 cases .
5853976,We present 47 cases ( 1991 to 2006 ) of mucinous carcinomas treated by radical prostatectomy .
5853992,"This study confirms that mucinous adenocarcinoma of the prostate treated by radical prostatectomy is not more aggressive , and possibly even less aggressive than nonmucinous prostatic adenocarcinoma ."
5861328,"The reported cases to date have shown an indolent biological behavior , reliably treated by a complete surgical excision ."
5861929,"The authors report 75 cases ( including 4 children ) treated between 1983 and 1988 by normovolemic hemodilution , corticoids and vasodilators for deafness of various origins ."
5863576,We report a patient with primary carcinoid tumor of kidney in a middle-aged woman treated by nephrectomy and review the literature concerning this kind of neoplasm .
5864552,"ERCC1 and BAG-1 are determinants of survival after surgical treatment of NSCLC , and its mRNA expression in tumor tissues could be used to predict the prognosis of NSCLC treated by platinum ."
5866942,Surgeons must be aware of this to ensure the integrity of the hepatic artery blood supply in patients treated by pancreaticoduodenectomy .
5869968,This is a report of recurrent multiple leiomyomas of the esophagus treated initially by enucleation and subsequently by myectomy of the involved portion of the esophagus to prevent further recurrence .
5872503,Ten-year follow-up of esophageal cancer treated by radical radiation therapy : analysis of 869 patients .
5872506,"The 10-year follow-up 869 patients with esophageal cancer treated by radiation is presented with emphasis on treatment methods , and results ."
5872967,Fourteen patients treated by endovascular coiling and nine patients treated by surgical clipping participated .
5873529,"Of the total of 64 cases treated by AIR from June 1981 to May 1986 , 54 are alive ."
5874548,"Carcinoma of the urinary bladder category T2,3NXM0 treated by 40 Gy external irradiation followed by cesium137 implant at reduced dose ( 50 % ) ."
5878505,Patients treated by primary VATS had a shorter stay and lower hospital charges than patients treated by chest tube and antibiotic therapy alone .
5878707,"She could not be treated conservatively , but was successfully treated by epidural saline injections ."
5881224,PCT might be an ancillary marker for outcome prediction after cardiac arrest treated by induced hypothermia .
5882615,"The study aimed to assess and compare urethral stricture ( US ) management outcomes , efficiency , and complications , treated by either Amplatz renal dilator or visual internal urethrotomy ( VIU ) ."
5884072,We retrospectively reviewed 28 knees treated by IDCR for acutely infected TKA from 2003 to 2012 .
5886681,The subjects were 60 children ( 40 girls and 20 boys ) born during 1997 - 2001 in Northern Ostrobothnia Hospital District and having developmental DDH and treated by Von Rosen method .
5889484,A search of the MEDLINE database was performed reviewing the world literature for clinically localized renal masses treated by cryoablation or RFA .
5889487,Forty-seven studies representing 1375 kidney lesions treated by cryoablation or RFA were analyzed .
5889522,The case of a 70-year-old woman with progressive renal cell carcinoma ( RCC ) metastatic invasion of a L3 vertebral hemangioma treated by dual percutaneous radiofrequency ablation ( RFA ) and vertebroplasty is reported .
5894387,"Among 265 treated by CRT and rectal resection , 57 patients ( 22 % ) had a pCR and formed the control group ( median follow-up 43 months ) ."
5894396,"When combined with salvage surgery , NOM appears to achieve similar local and distant disease control compared with patients with a pCR treated by rectal resection ."
5911019,A case of spondylolisthesis treated by transabdominal bone graft .
5916266,We conducted a retrospective study of patients with diagnosis of urethral stricture treated by augmentation techniques in the period 1999 - 2009 .
5918278,"Gene expression signatures derived from HER2 + , luminal , and basal breast cancer cell lines ( treated by normal fibroblasts or cancer-associated fibroblasts conditioned media ) were evaluated in clinical tumors by in   silico analysis on published gene expression profiles ( GEPs ) ."
5920940,"Acute Hydramnios , with Twins , Successfully Treated by Abdominal Paracentesis ."
5925778,Thromboembolic obstruction of the pulmonary artery treated by endarterectomy .
5927369,"Meanwhile , the changing trends of above index in BALF of patients treated by glucocorticoids were consistent with those in sarcoidosis patients in active stage ."
5928360,The impact of clarithromycin resistance ( 14 % ) is much more important with failure of eradication in all cases treated by clarithromycin-based triple therapy .
5933222,Acute diarrhoea grade ≥ 2 was more frequent in patients treated by CRT ( 56 % ) compared to IMRT ( 30 % ) ( p = 0.008 ) .
5934801,Acute cholecystitis treated by early and delayed surgery .
5936163,[ Coronary spastic angina refractory to optimal medical therapy treated by angioplasty and stenting .
5942014,The first therapy showed effectiveness in 181 ( 83.8 % ) of 216 cases ; in 153 ( 87.4 % ) of 175 cases treated by hormonal therapy .
5942015,Reactivation after the initial treatment was observed in 59 ( 32.6 % ) of 181 cases ; in 48 ( 31.4 % ) of 153 cases treated by hormonal therapy .
5943836,"Analysis of the subgroup of patients with inguinal lymph node field relapse of melanoma , treated by inguinal or ilio-inguinal lymphadenectomy in the ANZMTG/TROG randomized trial of adjuvant radiotherapy versus observation ."
5950283,Three patients experienced duodenal stenosis treated successfully by balloon dilation .
5951456,"  Procedural complications occurred in 14 patients ( 36 % ) ; one patient died , two required emergency coronary artery bypass graft surgery , nine sustained myocardial infarcts ( one Q wave ) , and two had acute stent thrombosis successfully treated by intracoronary thrombolysis and repeat angioplasty ."
5951837,This study examined predictors of emergency hospitalisation of adolescent girls with restrictive eating disorders and weight loss treated by a family-based intervention programme .
5957431,Seven patients with symptomatic fibromuscular dysplasia have had eight internal carotid arteries treated by operative balloon dilatation .
5961121,"To assess the value of estrogen receptor protein ( ERP ) as a predictor of tumor recurrence , 556 patients treated by mastectomy between 1973 and 1978 for primary operable breast cancer had ERP determination of their tumors ."
5966255,"Ten patients , eight of whom were paraplegic , have had ischial pressure ulcers treated by skin expansion ."
5966730,An unusual presentation of giant right coronary artery pseudoaneurysm as a late complication of stent fracture treated by hybrid procedure : unusual presentation of stent rupture .
5974602,"Totally 265 POF patients were randomly assigned to 3 groups , i.e. , Group I ( 86 cases , treated by BHR),Group II ( 88 cases , treated by conjugated estrogens and medroxyprogesterone acetate ) , and Group III ( 91 cases , treated by BHR + conjugated estrogens and medroxyprogesterone acetate ) ."
5983886,"The majority of cases occur in women who have been taking oestrogen-containing oral contraceptives , in those with the Stein-Leventhal syndrome , or in those with gonadal dysgenesis treated by long-term oestrogen replacement therapy ."
5984672,"Since host modifications that improve the outcome of an allograft might be associated with a decreased ability of the host to control cancer growth , the relationship between blood transfusions and the outcome of 146 Dukes ' stages A , B , and C colon cancers treated by resection during the years 1974 to 1979 was studied ."
5984966,"Detection of the neuroendocrine differentiation is recommended during the clinical , biochemical , histopathological and immunohistochemical follow up of prostate cancer patients treated by EBRT and / or androgen deprivation ."
5985146,"The in situ lesion , when treated by mastectomy , did not alter the patients ' life expectancy from that of the general population with unilateral breast cancer , thus indicating that surgeons should strive to detect breast cancer in its preinvasive form ."
5987321,Thirty-two patients with adjacent multilevel osteoporotic thoracolumbar fractures ( AMOTLFs ) and vertebral endplate-disc complex injury ( EDCI ) treated by PIBC were retrospectively reviewed .
5990944,"Children treated by botulinum toxin injections performed better back of the foot bending , some electroneuromyographical indices being also optimized ."
5994962,In the clinical trials it was found that marked histiocytosis occurred in mesenteric lymph nodes of stomach and colorectal cancer patients treated by the oral BCG .
6003357,We tested this hypothesis in hospitalized patients either treated by ceftriaxone alone or receiving no antibiotics .
6010777,Fibrinolytic and thrombolytic parameters in patients with deep vein thrombosis treated by low molecular weight and standard heparin .
6015169,"58 persons were divided into the following groups : A-obese subjects BMI > 30 , B -- obese subjects 25 < BMI < 30 , C -- subjects treated by truncal vagotomy and gastric banding , D -- subjects treated by jejunoileostomy ,"
6019165,"[ 5 cases of perforated pyloric-duodenal ulcer treated by suture , vagotomy and gastrojejunostomy ] ."
6022040,Feeding trials were designed to evaluate the nutritive value of feather meal treated by K6 and K82 keratinase .
6023605,Vaginal reconstruction in a patient with rhabdomyosarcoma previously treated by total vaginectomy .
6026954,The evaluation of the results of carcinoma of the cervix uteri treated by radical vaginal operation .
6028792,"To evaluate whether cellular markers predict the responsiveness to neoadjuvant chemotherapy ( NAC ) in cervical cancer , 21 patients with stages I and II cervical carcinomas treated by NAC before surgery were followed up for a mean of 52.3 months ."
6034012,[ Differential proteomic analysis of rat hepatic stellate cells treated by oxymatrine liposomes using two-dimensional electrophoresis ] .
6046129,Twenty-eight patients with thoracolumbar fractures treated by open reduction and internal fixation with Harrington instrumentation are reviewed .
6046335,"Satisfactory results were obtained in 12 per cent of the hips treated by closed reduction , in 42 per cent of those treated by closed reduction followed by open reduction , and in 63 per cent of those treated by primary open reduction with removal of all loose fragments of bone and cartilage and restoration of stability by internal fixation of the fracture of the acetabular rim offers the best prognosis ."
6050560,"Of patients with stage III disease , 51.6 % and of those with node-positive stage II disease treated by radical mastectomy , 21 % had received PMRT ."
6066873,Survival and quality of life were not significantly different in comparison with those of patients treated by abdominal paracentesis .
6072845,This is a retrospective consecutive interventional study including 559 eyes from 520 patients treated by reduced-fluence PDT for central serous chorioretinopathy .
6079254,To investigate the procedure of pre-transfusion testing and transfusion strategy of patients with multiple myeloma ( MM ) treated by daratumumab ( DarA ) .
6079261,ABO/Rh blood group antigen typing showed no affecting in patients after treated by DarA ; the result of DAT test showed negative .
6079264,"After treated by DTT solution , the cross matching results in reagent red blood cells and the red blood cells of blood donors were both consistent , and the irregular antibody screening was negative ."
6079271,"After treated by DarA , cross matching results from microcolumn agglutination method can be interfered by the residual drug antibody in MM patients , while the interference was eliminated in the presence of 0.2 mol/L DTT solution ."
6106229,[ Two upper jaw protrusion cases treated by the edgewise mechanism and evaluation on cephalogram ( author 's transl ) ] .
6111062,"The mean number of TUNEL positive cells in the CA1 , CA3 , and DG was significantly lower in the groups treated by either Ascorbic acid or Garlic ( P   <   0.05 ) ."
6112401,"When compared with the patients treated by the lateral tunnel technique in our institute , there was no significant difference in actuarial survival rate , but the event free rate of the extracardiac conduit group was significantly superior to the lateral tunnel group ."
6124931,[ A case of occupational baritosis treated without success by calcium disodium tetracetate ( CaEDTA ) ] .
6132806,"In UA/NSTEMI patients with relatively less complex MVCAD treated by PCI , the SSII , ACEF and cSS risk scores could predict the outcomes better ."
6139573,FVC and respiratory muscle strength remained stable in 2 patients treated by nocturnal NIV within a 3-year follow-up .
6141723,Obstructed uropathy treated by chemotherapy .
6142718,Early carcinoma of the distal second part of the duodenum treated by wedge resection .
6142822,Acute recurrent ischemic pancreatitis treated by stent-revascularization .
6159541,"Among the 10 GIST cases treated by ESD , no death occurred : the 5-year disease-specific survival rate was 100 % ."
6161860,"High-fat diet (HFD)-induced obese and insulin-resistant mice treated by an apelin injection ( 0.1 μmol/kg/day i.p . ) during 4 weeks had decreased fat mass , glycemia , and plasma levels of triglycerides and were protected from hyperinsulinemia compared with HFD PBS-treated mice ."
6167255,"It demonstrated an overall survival benefit ( 9.2 versus 6.5 months , p < 0.0001 ) with a one-year survival of 36.2 % for patients treated by irinotecan versus 13.8 % ."
6167260,Pain-free survival and symptom-free survival were better for patients treated by irinotecan and the global quality of life score was in favor of irinotecan when assigning null value to missing data due to death in both arms .
6171724,We retrospectively enrolled 52 patients with rectal neuroendocrine tumors treated by endoscopy at Aichi Medical University Hospital and Nagoya City University Hospital between May 2003 and June 2017 .
6174875,To evaluate the results of surgical treatment in patients with unlocked full-segmented hemivertebra treated by excision .
6181664,[ Hirschsprung 's disease with a short aganglionic segment : apropos of a case treated by anorectal myomectomy ] .
6186776,The failure rate was significantly higher in patients treated by surgeons during the learning curve ( p = 0.007 ) .
