sentence_id,sentence_text
81562626,"The surgery was successful , and fractures healed without complications by 6 weeks ( case no. 1 ) and 17 weeks ( case no. 2 ) after surgery ."
81809724,"In twelve cases , the amputated tip was reattached as composite graft , one injury healed by secondary intention ."
81910740,"After a PVS , 11 of 13 women healed by re-epithelialization and remained continent , while 2 required operative debridement ."
82049692,Those unable to achieve primary closure either received a skin graft ( n = 16 ) or healed by secondary intention ( n = 3 ) .
82924526,"A primary wound closure was possible in one case , and in the other cases the wound healed completely by second intention ."
82943522,"The heat-devitalized cranial bone covered by living tissue flaps healed well and substantial "" regeneration "" of previously necrosed bone was shown by roentgenogram , bone scan , and histopathological examination in the postoperative follow-up ."
83185838,"Despite being considered as ' healed ' by the medical staff , patients did not report a corresponding full recovery and return to pre-injury normality ."
83338045,"Although the skin had healed by 14 days after grafting , another 14 days of treatment for respiratory complications was required ."
84559252,"By nine months after infection the arterial lesion had healed , but histologically there was fibrosis of the intima and macrophages containing haemosiderin were seen in the arterial wall ."
85359580,Seventeen patients ( ≥ 20 years of age ) with chronic skin ulcers that have not healed by conventional therapy for at least 4 weeks are being recruited .
85502013,"All incisions healed by first intention , and no complication occurred ."
85940868,Half of the patients were fully healed and back to normal activities by one month and 68 % by two months .
86028423,"The number of patients healed by the 14th day postburn or sooner and their mean healing time , the mean healing time for all 109 patients , mean hospital stay and number of patients undergoing surgery were all evaluated ."
86132286,Definitive closure with split-thickness skin graft was achieved in three patients and one wound healed by secondary intention .
86178699,"Sixty-eight percent of the identified ulcerations healed , and limb salvage was achieved in 70 % of patients by life-table analysis ."
86233426,"In the present clinical report , we describe the management and the long-term ( 3-year ) outcome of a periodontally compromised lower second molar healed by orthodontic-aided extraction of the neighboring impacted third molar ."
86624039,All incisions healed by primary intention .
87079822,The results of our study were not as favorable as those reported in previous studies because animals healed by a large bridging callus and not by defect ossification .
87145005,"We studied 27630 patients with a diabetic neuropathic foot ulcer , of whom 12983 ( 47 % ) healed by week 20 of care ."
87455884,"The incisions healed by primary intention in all patients after surgery , without any infection , deep venous thrombosis , or other complications ."
87921387,All incisions healed by first intention .
87922577,Thirty-nine incisions ( 32 cases ) healed by first intention and the suture was removed after 10 - 14 days .
87929284,"In the control group the ulcer healed by the tenth day and the rate of healing was not affected by SB 203580 administration , whereas a 54.8 % reduction in the ulcer area was attained in the presence of aspirin administration ."
89766861,"Reconstructive surgery should be designed to improve function and appearance , primarily by correction of the skin/tissue defect which healed by scar contracture ."
90813639,Tuberculous Ulceration of Epiglottis apparently healed by frequent use of Electro-cautery .
90837698,"Tuberculosis of all the Left Vocal Cord and Inter-arytaenoid Space , in a Lady aged 46 , completely healed by Two Months ' Silence and Sanatorium Treatment ."
90844459,"Trophic Ulcer of the Right Foot , healed by Cataphoresis ."
90853134,"Extensive Tuberculosis of the Epiglottis , left Ary-epiglottic Fold , and Left Inter-arytaenoid Space , in a Gentleman aged 47 , completely healed by the Galvano-cautery and Sanatorium Treatment ."
91209878,All fractures healed by the time of final follow-up at 18 months .
91639759,"All fractures healed by 8 weeks postoperatively , with reductions "" good "" in 18 ( 86 % ) of patients and "" fair "" in 3 ( 14 % ) ."
92012588,Ninety-four per cent of the wounds had healed by primary intention ; 4.5 % had minor complications and 1.5 % had septic complications .
92195562,"Thirty of 32 ( 94 percent ) evaluable fissures had healed by six weeks , one healed by three months , and the other required V-Y anoplasty ."
93648746,Report on two cases healed by medical treatment .
93988098,"By 4 weeks , 18 of 26 patients taking tablets ( 69 % ) and 19 out of 25 patients taking liquid ( 76 % ) , had healed ( p = 0.82 ) ."
94492255,The lesions healed completely within 1 week by oral administration of acyclovir .
94778809,"Postoperative complications included 2 postoperative radial palsies recovering completely within months , 5 failures of internal fixation due to technical errors , 2 pseudarthrosis and 4 postoperative infections , healed by reoperation and early removal of the implant with one exception ( osteitis ) ."
95495850,"In both treatment groups , by day 10 , 100 % of the ulcers had clinically healed and were no longer causing pain ."
96085988,"Tuberculosis of all the Left Vocal Cord and Inter-arytænoid Space , in a Lady aged 46 , completely healed by Two Months ' Silence and Sanatorium Treatment ."
96085992,"Extensive Tuberculosis of the Epiglottis , left Ary-epiglottic Fold , and Left Inter-arytænoid Space , in a Gentleman aged 47 , completely healed by the Galvano-cautery and Sanatorium Treatment ."
96170854,The robot-assisted surgical wounds all healed by primary intention with satisfactory position and precision of screw insertions .
96310227,"At 2 weeks , there was acceptable ASTS graft take , and most of the wound healed completely by 3 weeks ."
96438525,"By the final follow-up , all fractures had fully healed ."
96868318,The epithelium healed by three days and there were no corneal erosions .
97296731,"In benign gastric ulcer , 17 of 25 patients ( 68 % ) healed in six weeks and 23 of 25 patients ( 92 % ) by 12 weeks ."
97296732,"In duodenal ulcer , 33 of 42 patients ( 80 % ) healed in six weeks and 40 of 42 patients ( 95 % ) by 12 weeks ."
97296733,"In stomal ulcer after a previous Polya gastrectomy , eight of 10 patients ( 80 % ) healed in six weeks and 10 of 10 patients ( 100 % ) by 12 weeks ."
97657259,"This highlighted that , in 84 of the 95 patients selected , the VLUs had healed by week 24 on the pathway , a further 10 patients ' VLUs had healed by week 42 and only one remaining patient reached 42 weeks without healing ."
98145017,The flap healed by day 21 .
98276416,"The recovery was uneventful with total survival of the replant noted except for marginal skin necrosis , which healed by secondary intention ."
98293670,All incisions healed by first intension .
98294034,All incisions healed by first intention .
98297623,"The hematoma occurred in 1 case , and other incisions healed by first intension ."
98299681,The flap and skin graft all survived and the incisions healed by first intention .
98321087,All incisions healed by first intention .
98321320,"All the incisions healed by first intention without any hematoma , postoperative infection , or flap necrosis ."
98414222,"Brain abscesses healed by decompression , puncture and rapid sulfonamidotherapy ."
98549699,"In 9 eyes , the epithelial defect healed by postoperative day 3 and all eyes healed by postoperative day 6 ."
98894312,All wounds healed uneventfully and were followed by a stable period without signs of pronounced inflammation or infection .
99344107,All incisions healed by first intention .
99569822,Severe intercostal shingles healed in four days by penicillin .
99841462,"Red swelling and a little effusion occurred at the incision in 1 case , and the other incisions healed by first intention ."
100102099,All fractures healed with stable fixation of the acetabular component by 6 months .
100970355,"In 71.4 % of the cases , the wounds healed by secondary intention ."
101189832,"Haemorrhage was minimal , and the incisions healed rapidly by second intention ."
101477299,"By radiographic criteria , at this same time point , 75 % of those in the OP-1-treated group and 84 % of the autograft-treated patients had healed fractures ( p = 0.218 ) ."
101601796,"The use of botulinum toxin type A allowed better care of the pressure ulcer , which had healed by 6 months after the initial infiltration ."
101945673,"Results All wounds healed by first intention with no complication of infection , haematoma , skin necrosis , or bone nonunion ."
101947686,"Operative incision healed by first intension in 2 groups ; no complication of infection , dislocation , or revision was found ."
101978986,"The complete transplant was mostly rejected after several months , only in two patients it healed by vascularisation ."
102121031,Three of the thirty-eight wounds had wound breakdown uncovering the dura mater ; each of the groins healed satisfactorily by secondary intention without exposing the femoral vessels .
102138030,The wounds healed by first intension in all patients .
102150000,"Incision healed by first intention after operation , without early complication of radial nerve palsy , fascial compartment syndrome , or decreased hand extensor muscle strength ."
102448571,All incompletely reconstructed defects or areas of wound dehiscence healed by second intention .
102645341,The incisions of other patients healed by first intention .
102723855,All wounds healed promptly by primary intention and no ulcer recurred .
102789832,"All the flaps survived after operation , the flaps were soft and elastic , and the incisions healed by first intention ."
102816380,"The incisions healed by first intention in 26 cases , and 1 incision healed after dressing change due to poor blood glucose control ."
102876285,All wounds healed by first intention without skin-frafting .
103244102,All wounds healed by primary intention .
103374578,"The ulcers treated by photodynamic inactivation apparently healed by a process of "" debridement "" followed by subsequent re-epithelialization ."
103647283,Following debridement all wounds healed spontaneously by re-epithelization and the mean time of full epithelization was fourteen days .
103683070,"All flaps and skin grafts survived , and wounds healed by first intention ."
103685936,All incisions healed by first intention with no complication of infection or stiffness of knee .
103687234,"All incisions healed by first intention without infection , deep venous thrombosis of lower limbs , or vessel and nerve injuries ."
104017231,"Primary fistulas healed by the end of follow-up in 58 ( 82.9 % ) of 70 patients ; recurrent fistulas healed in 32 ( 86.5 % ) of 37 ; high tracts healed in 31 ( 83.8 % ) of 37 , and nonhigh fistulas healed in 59 ( 84.3 % ) of 70 ."
105168696,All flaps survived and incisions at donors and wounds healed by first intention .
105169299,"Eighty-seven flaps survived , and incisions healed by first intention in 81 cases ."
105169872,All incisions at donors and wounds healed by first intention .
105547901,One patient suffered incision-related complication that healed by debridement and dressing change .
105959062,Release incisions ( donor areas ) healed by second intention within 3 weeks after surgery .
106265570,"4 months after surgery the wound had fully healed , and he suffered no effects by surgery , but he became lost to long-term follow-up and refused adjuvant radiotherapy or chemiotherapy ."
106418717,"Nine wounds healed by secondary intention , six developed enteric fistulae or continuing mesh extrusion ."
107107090,[ A case of meningitis Actinomyces israeli ; healed by antibiotic treatment ] .
107344416,"All these patients had their incision healed by first intention without chronic infection or sinus formation , and no recurrence of spinal tuberculosis was noted in any patient during the follow-up period ."
107707442,The TMs healed by ERA-NFPs show histological properties similar to those of normal TMs .
107847881,"Primary closure without tension was possible in all but one instance , and 186 ( 89.9 % ) wounds healed by primary intention ."
108286778,"One case of postoperative infection healed by conservative treatment , and all but one had primary fusion ."
108905013,Epithelium over the operated area healed by day 10 .
109411698,"( b ) Crystallized bovine serum albumin produced lesions almost exclusively confined to the arteries which were at their height at 2 weeks , were healing at 3 , and healed by 4 weeks ."
109823672,"the overall success rate was 92.5 % ; 94 healed with complete bone filling of the surgical cavity , 17 were considered to have healed by apical scar formation , four demonstrated uncertain healing and five were considered failures ."
109910536,"By 6   months the fractures which had shown partial healing , had all completely healed ."
110239643,"Healing was achieved at 2 to 8 ( average 3.50 ) weeks , with 90 % healed by 4 weeks ."
110441759,"By 28 days , 27/42 ( 64 % ) nhWLD and nhSU were completely covered by a new horn layer and this increased to 30/42 ( 71 % ) that had healed by 38 days ."
111012237,One such condition is extensive burns healed by cicatrisation of the skin where the scar and grafted skin surface do not have functional sweat glands and are unable to lose heat in response to high temperatures .
111035824,No severe complications were encountered except one case of a liver abscess which healed by administration of antibiotics .
111176313,"On a follow-up study , all of the foci had completely healed by the end of the follow-up period without complications ."
111989978,The operative incisions of 15 cases healed by primary intent and with delayed healing in 4 .
112371078,All tympanic membranes treated with CMC healed by week eight .
114035766,"In the placebo group , 82.60 % had healed by the end of the 180-day observation period ."
114035768,"Ulcer cicatrization was also faster in the treatment group ( 65.51 % after 60 days , 86.20 % after 90 days and 100 % after 120 days ) , whereas in the placebo group , the ulcers had still not healed in 17.40 % of patients by the study end ."
114799870,"Tumor necrosis was noted immediately post-injection ; by 24 h , ulceration and crusting of overlying skin were noted , which healed into scars by 23 ± 5 days ."
115384437,Postoperative recovery was uneventful and the biliary fistula healed completely by the end of the second postoperative week .
115418498,"All fractures healed by 4 months , ( average , 3 months ) ."
115575103,All incisions healed by first intention .
115576073,All the incisions healed by first intension without incision infection .
115577093,"All wounds healed by first intention , without early stage complications ."
115617263,All the great toenail bed flaps and skin grafts at the donor sites survived ; and all wounds healed by first intention .
115619852,"Satisfactory anatomical reduction achieved in all patients , and all incisions healed by first intension ."
115692786,Partial arytenoidectomy sites with mucosal closure healed in a similar pattern by week 8 .
115704318,Acute foreign body pericarditis in the heart ( needle ) healed by chemotherapy .
115932149,"Regenerating epithelium appeared at day 10 , and the lesion had healed by day 30 ."
116016879,"After 3 months of continuous wound care , the patient has healed her wounds by second intention , with a moderate amount of lid contracture ."
116532684,"All the grafted skin took well , except for partial superficial skin necrosis , which healed by secondary intention , and one skin loss that needed further skin grafting ."
116648040,"For all patients , the chronic anal fissure healed by the end of the third week of temporary sacral nerve stimulation ."
117370319,"With reference to the latter , 63 ( 58 % ) healed by 12 months ."
118110753,Most of the grafts had healed completely by 7 days after application .
118170016,There were 18 delayed unions ( all healed by 6 months ) .
118197019,"29 wounds healed by first intention , and 3 cases who were performed local flap transfer due to necrosis of skin were healed by second intention ."
118753798,Control rats healed completely by 21 days while EFAD rats had not completely healed at 120 days postburn .
119405804,All incisions healed by first intention without acute infections .
119490276,"All incisions healed by first intention without complication of infection , deep venous thrombosis , or nerve injury ."
119804107,"All wounds , with one exception , healed by first intention ."
119830951,All the incisions healed by first intention without infection or skin necrosis .
119845913,"There was no fever , wound exudation , infection , etc . , and the incisions healed by first intention ."
119855649,"Group 1 defects healed by 28.5 % ( SD , 12.5 % ) , group 2 defects ossified by 37.2 % ( SD , 5.7 % ) , group 3 defects closed by 28.2 % ( SD , 11.9 % ) , and group 4 defects healed by 39.4 % ( SD , 11.0 % ) ."
119999279,"All the incisions healed by first intention without complication such as neurovascular injury , infection , and dislocation of the distal radioulnar joint ."
120122491,The aim of this study was to determine the incidence of complications associated with primary closure in surgical procedures performed for diabetic foot osteomyelitis compared to those healed by secondary intention .
121001213,Five ( 50 % ) of the patients treated with Dermagraft and one ( 12.5 % ) control patient had healed by the end of the 12-week study period ( NS ) .
121081790,", healed by penicillin ."
121100467,Post-operative spasmodic islands of the small intestine healed by ileostomy after failure of sympathetic methods .
121915602,In 98 % of the patients the wounds healed by first intention .
121937450,"In 1 patient , the skin graft on the dorsal pedis presented partial necrosis and ultimately healed by dressing change ."
122245664,"Wounds healed by secondary intention , with complete epithelial closure by 72 hours ."
122258643,"To prevent infection clinicians treating patients with uninfected DFUs should be particularly vigilant with those presenting with deep DFUs , previous DFU history , peripheral neuropathy , foot deformity , younger age , female gender and DFUs that have not healed by 3 months after presentation ."
122297890,"The unstable osteotomies healed by the formation of external callus , in contrast to the stable osteotomies , which healed by so-called primary bone union ."
122575115,All 13 operatively treated pseudarthroses had healed by way of ossification and 11 patients without treatment still suffer from pseudarthroses .
122674989,Sites with horizontal defects ( HD ) of 2 mm or less healed by spontaneous bone fill when implants with rough surfaces were used .
122787663,Each fetus healed their wound without scar by postwounding day 3 .
122867645,Soldered sites rapidly regenerated a new intimal surface and healed by myofibroblast proliferation .
123635942,"Among all 216 patients , 203 healed by primary healing ."
123822611,"In the patients for whom accurate wound healing information was available , only 40 % had healed their wounds by 3 months after operation ."
123897859,"Four distinct data elements were required to report a patient : date fracture occurred ; date treatment began ; date treatment ended ; and a dichotomous outcome of healed v. failed , by clinical and radiological criteria ."
124640725,"Dose-dependent moist desquamation of the skin was observed in all rats , but this had healed by 28 days following irradiation ."
124697191,"In the other 10 ponies , the wounds healed by first intention , and the gait was not affected by the surgery ."
124772118,"All incisions healed by first intention after operation , and no complications such as vascular nerve injury , elbow joint instability , internal fixation failure , and infection occurred ; the fracture healing time was 9 - 17 weeks ( mean , 11.7 weeks ) ."
124772157,One case had superficial infection of the incision and healed after symptomatic treatment ; the other incisions healed by first intention .
124931785,"However , this healed by a mixture of regeneration and scarring ."
125134877,The other tissue flaps survived and wounds healed by first intention .
125134878,"The skin grafting healed by first intention in 7 cases , by second intention in 2 cases ."
125244025,"In sharp contrast , lesions in group 4 had healed completely by day 13 ."
125341889,"By day 90 , 58.3 % of group two ulcers had healed fully and 75 % had achieved 90 - 100 % healing ."
125341890,"In contrast , only one "" placebo "" treated ulcer healed fully by day 90 ; no other ulcer attained > or = 90 % healing ."
125346501,"Seventeen of 24 fractures ( 71 % ) healed radiographically by 12   weeks , and all healed by 6   months ."
125497248,All incisions healed by first intention after operation .
125500221,All incision healed by first intention .
125509425,Three fractures healed by CT in one year .
125703598,All incisions healed by the first intention .
125757918,"All the incisions healed by first intention in 2 groups ; no complication of nerve injury , infection , or skin necrosis was observed ."
125767310,"All incisions healed by first intention , and no early complication was found ."
125837752,"A wound in the corneal epithelium healed primarily by sliding of the whole epithelium , with approximately 95 % of cells moving with similar speed and trajectories and with little change in their relative position ."
126116049,And the incisions of 32 patients healed by first intention .
127126536,"After following patients for an average of 1.4 years ( 4 mo to 2 yr ) , complications were limited to 1 patient who had partial-thickness flap loss at the distal skin flap that healed by secondary intention and 1 patient who had ulcer recurrence because of noncompliance ."
127223482,All SCCEDs in both groups healed by 4 weeks after treatment began .
127556038,These flaps healed by secondary intention after changing the dressing .
127921545,About two cases of sycosis with deep follicular abscesses quickly healed by penicillin .
128084628,There were no statistically significant differences in the proportion of men healed by HIV status .
129031333,A sterile bandage was used to protect the wound until the gap had healed completely by second intention .
129233511,"In 37 patients ( 32.5 % ) the disease healed out completely by way of reactionless fibrosis after , in some of them , a long period of observation , while in 47 ( 41.2 % ) the active disease continued , and 30 ( 26.3 % ) died in liver coma or bleeding from varices or surgical shunt procedures or from carcinoma of the liver ."
129772078,Bazin 's hard erythema quickly healed by thiophene injections .
129843067,"By 6 weeks , 37 of 45 patients ( 82 % ) of control group and 46 out of 50 patients ( 92 % ) of ibuprofen group had healed fractures ( P=0.22 ) ."
130296354,"Median healing time for both groups was 4 days ( moxifloxacin range : 3 to 7 days ; gatifloxacin range : 3 to 9 days ; P = .01 ) , but only 69 % of gatifloxacin-treated eyes had healed by day 4 compared with 80 % of the moxifloxacin-treated eyes ."
130477565,"Necrosis of quarter MSCM myocutaneous flap occurred in 3 cases 1 week after operation , wounds healed by secondary intention after dressing ; other flaps were survival ."
130477566,"Infection with fluidity occurred at the donor site of 2 cases , wounds healed by incision and drainage ; other incision at the donor sites healed primarily ."
130940720,The skin graft survived in the other cases and the wounds healed by first intension .
130940907,All incisions healed by first intention .
130983646,All patients ' incisions healed by first intention after operation .
130983760,All incisions of recipient donor sites healed by first intention .
130983800,All the incisions healed by first intention .
131060454,"Patients who had achieved the primary endpoint had a higer preoperative functional independence measurement ( FIM score ) , a higher ' G ' score in the DESIGN-R scale and were more likely to have healed by primary intention ."
131084106,The patients with a rectovaginal fistula and a rectourethral fistula had both healed by 1 month postoperatively .
131327736,"By four weeks , ulcers had healed in 72 % of patients receiving ranitidine and in 64 % of those receiving cimetidine ( P = 0.76 ) ."
132645977,"The flaps survived well and the wounds healed by first intention in 29 cases , 3 flaps necrosed and cured after symptomatic management ."
132658452,The fibular segment became fully incorporated and 95 % of the flap healed by primary intention .
133046801,Histological features and recurrence of gastric ulcers classified as completely or incompletely healed by the methylene blue dye method were investigated .
133277524,The other wounds healed by first intention except 1 case which had infection 7 days after operation and whose soft tissue defect in posterior elbow were repaired with the pedicle thoracoumbilical flap .
133288608,"The donor area healed by first intention , the incision healed by first intention in second operation , and no tendon rejection occurred ."
133314089,The incisions healed by first intention without complications such as infection or hemarthrosis .
133418981,"In all cases , these sites healed secondarily by conservative management , with no final impairment of function ."
133501029,"In Group IV , none of the osteotomies had healed by week fifteen ."
133661018,One wound gradually healed by dressing change after 3 weeks .
133879278,All incisions healed by first intention with no complications .
134035771,"In 95.7 % of patients in whom the active method of surgical treatment was applied , the postoperative wound healed by first intention ."
134057082,Fronto-nasal encenlo-meningocele healed by meningeal and bone plasties .
134132155,"After operation , 1 patient had fat liquefaction and dehiscence of incision , which healed after expanding the wound ; the other patients ' incisions healed by first intention , and no vascular or nerve injury occurred during operation ."
134133018,All incisions healed by first intention .
134266898,"Here , we describe quantitative S. cerevisiae genetic assays for measuring the rates of accumulating genome rearrangements including deletions , translocations , and broken chromosomes healed by de novo telomere addition that result in the deletion of two counter-selectable genes , CAN1 and URA3 , placed in the nonessential regions of the S. cerevisiae genome ."
134439181,Most wounds healed by secondary intention and were managed using simple tap water-moistened plain gauze dressings changed three times a day .
134439188,A total of 197 wounds healed by secondary intention : 83 of these ( median size 159   cm2 ) were left completely open at the time of surgery ; 117 ( median size 100   cm2 ) were partially closed .
134559950,All incisions healed by first intention .
134559990,All incisions healed by first intention ; no deep vein thrombosis of lower limbs or pulmonary embolism occurred .
134560046,Incisions healed by first intention in 6 cases ; infection occurred in 1 case after operation and was cured after 18 days of local irrigation with antibiotic saline .
134560237,"All incisions healed by first intention in test group , and no leakage of bone cement occurred ."
134563711,Infection at incision occurred in 1 patient ; other incisions healed by first intention without early complication .
134563814,Incisions healed by first intention .
134572374,"[ Secondary glaucoma healed by removal , through suction , of the residue of intumescent herniated traumatic cataract ] ."
134705057,All wounds healed by first intention .
134740138,All fractures healed uneventfully by eight weeks .
134795370,Stubborn epicondylitis healed by regional sensory innervation .
135250268,Urethral lesions healed by 28 days without functional impairment .
135519547,Wounds identified at baseline on the target limb had completely healed in 172/243 ( 70.8 % ) of the RC5 - 6 subjects by 1 year .
135525798,All surgical wounds healed by first intention .
135768371,"The treated parenchymatous organs , liver and spleen , healed by a smooth scar ."
136040022,Twenty-seven fractures had healed with no loss of position by 12 months postoperatively ; the remaining three had mild varus deformity of the hip joint .
136102664,"The wound of the anterior abdominal wall , anterior wall of the bladder and vesicourethral segment healed by primary intention for 10 - 14 days , while adenoma bed heals for 6 - 18 months ."
136120936,The osteotomy healed in all patients by 10 weeks after the index surgery .
136155521,All fractures healed by 9 weeks .
136204681,Incision healed by first intention without iatrogenic radial nerve palsy in 2 groups .
136332674,All the incisions healed by first intention .
136340269,"Incision healed by first intention in surgical group , and 25 cases were followed up 1 - 6 years with an average of 3.5 years ."
136635547,Six ( 18 % ) breasts had partial thickness flap loss that healed by delayed primary ( n = 1 ) or secondary ( n = 5 ) intention .
136635548,"Four nipples , all in patients without prior NAC devascularization , had ischemic complications ( 2 epidermolysis , 12.5 % ; 2 partial necrosis , 12.5 % ) , which all healed by secondary intention with the exception of 1 case of NAC removal ."
136668811,"The distribution of healing was significantly different between the three groups ; 76 % of wounds in the TLCCB group healed by six months compared with 70 % and 64 % in the TLCS and FLCS groups , respectively ( p=0.006 ) ."
136925242,Lesions showed pigmentation around day 5 and healed by day 9 .
137084014,The incisions healed by first intention .
137488814,"The osteotomy site healed fully by 3 months postoperative , and the pain around the lateral malleolus resolved ."
137594217,Histologic examination showed coagulative necrosis that healed by granulation with a small residual fibrous nodule by 60 days .
137641362,"CES-treated wounds completely healed by day 10 , while the untreated wounds did not heal by day 14 ."
138055218,The perineal wound healed by first intention in 33 patients .
138306740,"At SFS , treatment with CCFA resulted in shorter mean healing times , smaller corneal ulcer surface area measurements , amelioration of ocular discharge and photophobia , and a 50 % increase in the percentage of calves healed by day 14 ."
138686144,"It was observed that all oral incisions healed by primary intention , and did not develop hematoma , infection , or osteonecrosis ."
138973885,"All incisions healed by first intention , and no complication occurred ."
139173030,All cases had healed by study end .
139196986,All incisions healed by first intention .
139198455,"All the incisions healed by first intention , no complications of infection , deep vein thrombosis , or nerve injury occurred ."
139368721,Incisions at donor sites healed by first intention .
139380218,All wounds healed by first intention after two operations ; no complications of infection and compartment syndrome occurred .
139645933,The incisions at donor sites healed by first intention .
139657330,The wounds and incisions at donor sites healed by first intention .
139683729,"Of the 25 survivors with 30 infected groin grafts , 87 % ( 26 ) of the wounds healed uneventfully by secondary intention within 1 to 8 weeks ( mean , 4 weeks ) and have remained healed ."
140146101,One case had marginal necrosis of lateral pedal skin flap and 2 cases had local necrosis of medial pedal skin flap on the skin graft ; the other flaps and skin grafts survived and incisions healed by first intention .
140315290,"A 1.5 x 1.5 cm(2 ) wound area covered by SACCHACHITIN completely healed by 21 days , while that covered with cotton gauze did not ."
140970951,"By three months , all ulcers had healed ."
141397776,"During the 48-week post-treatment follow-up period , infection reactivation was observed in 15.2 % of the MA subjects compared to 17.4 % in the PM-MBCL and 10.5 % PM-U of subjects diagnosed as clinically healed by 12 weeks ( P > 0.05 ) ."
141443632,"In all cases , site 1 healed by secondary intention ( control ) , site 2 was treated with collagen-GAG scaffold ( CG ) , cadaveric decellularised dermis ( DCD ) was applied to site 3 , whilst excised tissue was re-inserted into site 4 ( autograft ) ."
141450454,"It is possible that the persistent inflammation was due to the irritant nature of the obturating materials used but not due to the original tissue damage , since extraction sites , by comparison , healed very quickly ."
141485853,Mucosal erosions healed in more than two out of three patients by the end of the treatment period .
141490319,"The burn wounds healed by second intention with contracture , causing eversion , elevation , and immobilization of the upper eyelids ."
141648531,All incisions healed by first intention .
141648612,"All incisions healed by first intention , and no complications such as venous thrombosis and ankle joint infection occurred ."
141648892,"The incision healed by first intention , without hematoma , infection , and skin necrosis ."
141666146,"All the incisions healed by first intention , without infection , skin necrosis , lower extremity deep vein thrombosis , vascular nerve and tendon injury , bone bridge recurrence , and other complications ."
142357156,Sockets healed by secondary intention .
142774223,Two patients ( 8 % ) presented a minor salivary fistula that healed by medication alone .
142945630,All incisions healed by first intention .
142956812,All incisions healed by first intention after operation .
142956917,All incisions healed by first intention .
142957156,"All the flaps survived , and the wounds in the donor and recipient areas healed by first intention ."
142957199,"After operation , all the flaps survived except 1 case of partial necrosis at the edge of TAP flap and healed after secondary skin grafting , and the wounds in the donor and recipient areas healed by first intention ."
143031534,Small intestine phlegmon healed by resection .
144289843,All the incisions healed by first intention .
144296916,"All incisions healed by first intention after operation , and no complications related to operation occurred ."
144297985,All incisions healed by first intention .
144298215,All incisions of 2 groups healed by first intention after operation .
144325875,All flaps survived and healed by first intention .
144338304,All incisions healed by first intention .
144338794,All recipient and donor sites healed by first intention .
144437965,"The incisions of donor sites healed by first intention , the skin graft survived completely ."
144493916,The incisions healed by first intention .
144494606,The incision healed by first intention in all patients of 2 groups .
144524190,The results of the study also suggested the importance of interprofessional exposure for healthcare practitioners who are being expected to serve a clientele that is increasingly interested in being both cured and healed by the integration of biomedical and CAM paradigms and approaches .
144594537,E19 skin wounds also healed but were marked by skin irregularity at the wound site .
144822434,All incisions healed by first intention .
144844614,"The fracture healed satisfactorily , and the patient regained his ankle function and range of motion by 2 months ."
145017381,Most cases exhibited excellent aesthetic projection and incision healed by first intention .
145506859,Two patients developed a postoperative wound infection and all but one wound had healed completely by 8 weeks .
145668165,"The response to the cements was very mild , and the pulps healed by the formation of intact dentine bridges ."
145782661,All flaps survived completely and wound healed by first intention .
146119684,"Of the 1057 for whom the time of healing was recorded , 1033 ( 97.7 per cent ) healed by a mean time of 5.6 weeks ."
147036541,"In some instances , CN disappeared or healed by scarring ."
147099123,All incision healed by first intention .
147248030,The wound in all the case healed by first intention .
147249413,Incision healed by first intention in 16 cases ; and disruption of wound occurred and healing was achieved after symptomatic treatment in 1 case .
148449313,"By radiography , all other fractures healed ."
148568079,Acute distraction mandibles healed with a fibrous nonunion and only 37 percent bone formation by 8 weeks .
148781627,All wounds healed by primary intention .
149314114,"Among the rest 307 patients , 34 with severe wound infection were healed after multiple debridement , anti-infection , and skin flap transplantation ( 16 cases healed by first intention and 18 cases healed by second intention ) , 42 cases with crush syndrome were treated with open decompression and amputation , and no deep venous thrombosis of lower limb , stress ulcer and death were observed after operation ( 29 cases healed by first intention and 13 cases healed by second intention ) ."
149327496,The remaining surface healed successfully by secondary intention .
149525794,All flaps survived and all wounds healed by first intention .
149526160,"Postoperatively all the flaps survived , and all the donor sites and wounds healed by first intention ."
149863434,One case developed wound dehiscence and this healed by conservative treatment .
149922178,"All flaps achieved primary healing except for one patient in whom superficial partial necrosis of the flap occurred , and the defect healed by second intention ."
151075127,Evaluation of the control groups : group II ( collagen- ceramic carrier with HPLA cells ) and group III ( collagen-ceramic carrier alone ) showed that none of the femora had healed by 8 weeks .
151201613,In two patients with similar periprosthetic femur fractures treated with periarticular locking plates one fracture healed by ample callus formation while the other resulted in a non-union and had no callus formation six months post-operatively .
151438546,"By day 21 , the ofloxacin + dexamethasone TMP and two of four of the ciprofloxacin + dexamethasone TMPs healed but two new TMPs were seen in ciprofloxacin + dexamethasone ears ( p"
151514845,"The samples can be cut , molded and healed by manual handling ."
151706401,All ulcers werenearly healed by three weeks .
151936399,[ When does pneumonia belong in the hospital -- and when not . Community-acquired -- healed by ambulatory care ? ] .
152252479,"By the 8-week follow-up , all wounds healed without any signs of infection ."
152582694,"By 7 days , the endothelium had "" healed "" , but the underlying smooth muscle cells had modulated and were of the transitional or synthetic phenotype ."
153410596,"One patient had a flap that totally necrosed , one had partial flap necrosis ( flap rotated 180 ° in the above two cases ) , one had infection and healed by a secondary flap , one had minor wound dehiscence , one died of pneumonia 1 week postoperatively , and recurrence developed in one patient ."
