sentence_id,sentence_text
64882426,"In three lines , aposymbiotic females ( cured from the three Wolbachia strains by antibiotics ) can produce some oocytes ."
65212502,Staphylococcal endocarditis : report of a case cured by dimethoxyphenyl penicillin .
65277890,"Here , we presented a case in which TD was suppressed , but not cured , by long-term aripiprazole treatment ."
65737703,[ Severe postoperative duodeno-jejunal hemorrhage cured by pancreatic antienzymes ] .
65841553,Post-operative endoauricultis due to Pseudomonas aeruginosa cured by a second operation .
65902930,"Furthermore , these patients can be successfully treated and cured , most times by minimally invasive techniques ."
65916436,"For patients not cured by surgery , multiple therapies exist , for the tumor and for hypoglycemia ."
65944041,[ Ewing 's sarcoma of the femur cured by roentgenotherapy ] .
66067949,[ On 2 cases of otogenic endocranial complications cured by conservative therapy ] .
66229312,"From a total of 216 overweight SAHS patients treated by only a weight reduction programme , 24 cured by this method ( apnoea/hypopnoea index ( AHI ) at diagnosis 443+/-27.8 , after weight loss 3+/-3.1 ) were re-evaluated after a mean ( + /-SD ) period of 94.3+/-27.4 months post-cure ."
66415647,Twenty-five of the 45 women contacted had their urinary incontinence improved or cured by prazosin withdrawal .
66494530,[ A case of empyema after plastic ball plombage cured by air-plombage method ] .
66497522,The superior outcome observed for transplants in first remission versus more advanced disease results not from increased anti-leukemia efficacy of transplants but rather that more persons already cured by chemotherapy receive transplants .
66497529,The superior overall outcome observed with transplants in earlier leukemia results from transplanting a greater proportion of subjects already cured by chemotherapy .
66521457,Patients cured by surgery ( defined as nadir GH during oGTT   < 1   ng/mL and normal IGF-I ) received no subsequent treatment .
66763763,Late immune and haemopoietic functions in plasmacytoma-bearing mice cured by melphalan .
66922905,"Mean age of patients not cured by surgery was 55 years , whilst those cured was 44 years ( p=0.03 ) ."
67246291,[ Phobic neurosis occurring after alcoholic detoxication and cured by the intravenous injection of alcohol ] .
67262629,"All mice cured by AdCMVmIL2 treatment failed to develop tumors after reinjection of wild-type mMTC cells , indicating that long-term antitumor immunity developed ."
67308003,Otitis pneumococcal menitis followed by choreic encephalitis and acute polymyositis ; cured by sulfa drugs and penicillin .
67347862,Radiotherapy is an effective second-line treatment in patients with Cushing 's disease not cured by surgery .
67364056,Severe arthralgia and myalgia due to high-dose methylprednisolone pulse therapy cured by potassium infusion in a patient with diffuse proliferative lupus nephritis .
67368328,Probably Superinfected Hepatic Amoebiasis ; Failed Mixed Metin-Conessin-Penicillin Treatment ; Cured by the Association Emestestreptomycin .
67369269,Severe Pulmonary Infectious Phenomena and Pertussis Encephalitis Very Quickly Cured by Streptomycin .
68129122,Mevalonic aciduria cured by bone marrow transplantation .
68202562,Persistent contamination of heater-cooler units for extracorporeal circulation cured by chlorhexidine-alcohol in water tanks .
68344158,[ 2 cases of achalasia cured by surgery-presentation of a new operative technic ] .
68432691,[ Congenital lobar emphysema : case cured by lobectomy in the second month of life ] .
68488375,"The response rate to eradication is good with 80 % of response at 1 year ; this finding is also noteworthy because it recapitulates cancer cured only by the antibacterial approach and it satisfies the Koch postulates of causation , establishing a causative relationship between Hp and gastric MALT lymphoma ."
68534396,Pancreatic kaposiform hemangioendothelioma presenting with duodenal obstruction and kasabach-merritt phenomenon : a neonate cured by whipple operation .
68650185,Defecation syncope associated with splanchnic sympathetic dysfunction and cured by permanent pacemaker insertion .
68698070,A Case of Gastric Ulcer Cured by Gastrectomy After Forty-Five Years of Treatment .
68728987,Case due to muscular hypertrophy cured by nephrectomy with decline of aldosterone levels to normal .
68739226,SYPHILITIC ULCERATIONS WITH THE HISTOLOGICAL PICTURE OF A PRICKLE CARCINOMA CURED BY ANTI-LUETIC TREATMENT .
69028641,"Although livers from a handful of metabolic disorders cured by liver transplantation have been used for domino transplantation , familial amyloidotic polyneuropathy ( FAP ) livers are by far the most common source ."
69123498,A Hem-o-Lok-Induced Tracheoesophageal Fistula Cured by Temporary Airway   Stenting Modified With Three-Dimensional Printing .
69230733,Three Hundred Consecutive Cases of Haemorrhoids Cured by Excision .
69255152,A Case of Diabetes Mellitus Cured by Removal of the Uterine Appendages .
69257109,Traumatic Urethral Stricture Cured by Excision .
69336990,This study investigated the changes in the nitrite content and temperature of meat batter with the remote infusion of atmospheric non-thermal plasma ( ANP ) and the quality properties of ground hams cured by remote infusion of ANP .
69336994,"The residual nitrite content of ground ham cured by the remote infusion of ANP ( RANP ) was higher than that of ground ham cured with sodium nitrite ( SN ) at 1   day of storage ( p   <   0.05 ) ; however , no difference between RANP and SN was observed after 30   days of storage ( p   >   0.05 ) ."
69369618,"In conclusion , displacement promoted by flask types in dentures cured by polymerization cycles promoted similar effect on the distance between teeth ."
69383302,[ Case of mediastinal bronchogenic cyst associated with partial pericardial defect and cured by excision ] .
69388200,Bacteroides infection with a report of a case cured by chloramphenicol .
69414298,[ 5 Cases of severe senile arrhythmia cured by injectable extracts of the embryonal heart ] .
69514608,Disappearing foot pulses : case cured by iliac endarterectomy with comments on flow mechanisms .
69654428,"Relapse of Tropheryma whipplei endocarditis treated by trimethoprim/sulfamethoxazole , cured by hydroxychloroquine plus doxycycline ."
69711456,Some patients are cured by the treatment and are immune from recurrence .
69743583,The patients were divided into 3 groups : group A ( n = 12 ): AC without skin lesions ; group B ( n = 12 ): AC with skin lesions responsive to a zinc-free topical treatment or resistant to enteral zinc sulfate intake ; group C ( n = 9 ): AC with skin lesions cured by oral zinc replacement therapy alone .
69749271,"[ Sinusal dysfunction secondary to the ingestion of diltiazem , cured by the administration of intravenous calcium ] ."
69963550,The condition was late diagnosed and secondarily efficiently cured by a unique administration of ivermectin .
70693355,The authors report 3 observations of dural arterio-venous fistula cured by combined neuroradiological and neurosurgical intervention .
71045752,[ Pneumococcic meningitis cured by terramycin ] .
71174868,"The primary outcome was the proportion of patients who felt cured by day 4 , as assessed from a patient diary ."
71191025,"[ Lupus erythematosus of the face evolving for 5 years cured "" by chance "" by streptococcal desensitization for another disease ( sinusitis , rhinitis and asthma ) ] ."
71387831,( 2 ) The majority of patients referred for hyperparathyroidism not cured by previous operation have glands in usual anatomic locations .
71484141,Megalocytic deficiency anaemia cured by small amounts of fresh endive .
71729007,The most central clinical difference with MEN-1 is that the associated cancer can be prevented or cured by early thyroidectomy in mutation carriers .
71738745,Case of Double Pyosalpinx Cured by Aspiration .
71852508,"Spasmodic Wry-Neck Cured by Excision of a Piece of the Spinal Accessory , and of the Posterior Branches of Some of the Cervical Nerves ."
71967896,"IGF-1 and sKlotho levels were measured in the sera of patients before and after transsphenoidal surgery , with emphasis on patients judged inconclusively cured by surgery or with small residual tumour masses shortly after surgery ."
72048410,A Case of Extra-Uterine Gestation Cured by Abdominal Section Two Hours and a Half after Rupture .
72153468,Six patients treated with ICC and seven cases cured by WEE technique and proximal fibular arthroplasty .
72278679,[ New case of elephantiasis of leg treated and cured by ultrasonics ] .
72285092,[ A case of megacolon in child cured by Swenson-Grob operation ] .
72790410,[ On a case of hypertension caused by an aneurysm of the renal artery cured by conservative operation ] .
72813521,[ KAPOSI 'S DISEASE CURED BY THE ADMINISTRATION OF PARAMETHYL-ISOPROPYLPHENOL ( THYMOL ) ] .
73300619,During the past 15 years we treated at the ENT department and ophthalmological department of the hospital with policlinic type III in Nitra 10 patients with orbital phlegmons or an abscess of the eyelid after an eye injury treated and cured by antibiotic treatment and external drainage .
73574053,Mucormycosis caused by Rhizopus microsporus var . microsporus : cellulitis in the leg of a diabetic patient cured by amputation .
73679011,A case of periodic disease cured by ACTH .
73718639,"[ A case of thrombotic thrombocytopenic purpura ( TTP ) , clinically diagnosed and cured by dipyridamole , urokinase and aspirin ] ."
73851261,[ Eruptive lipomas cured by heparin-lipocaic factor combination ] .
73929538,"To show the possibility of new invasive mole arising after 2 years of menopause , after choriocarcinoma cured by chemotherapy 5 years ago ."
74147267,"The current study evaluated in-vitro microleakage of indirect composite inlays fixed with flowable composite and resinous cement and cured by LEDs and QTH units , thus modifying the internal conditioning of the inlays ."
74165406,The patient cured by surgery .
74613100,Sulfuramide anuria cured by lumbar novocainic infiltrations .
75000735,Three cases of cancer of the stomach cured by resection .
75425579,"Glioma , cured by diathermic surface coagulation ."
75833368,Eggs from Egyptian patients with praziquantel-resistant infections ( not cured by 3 doses of praziquantel ) have been used to establish infection-specific schistosome isolates in mice .
75833371,"Here , praziquantel-induced tegumental damage is observed in 3 distinct isolates , 2 derived from resistant infections and 1 from an infection cured by a single dose ."
75867908,"If the margin transection and lymphatics are free of tumor cells , if the malignancy is well differentiated , and if follow-up endoscopic exam reveals no residual or recurrence at the polypectomy site ( i.e. , Morson criteria ) , the malignant polyp can be considered cured by colonscopic polypectomy alone ."
76058968,Porosity in microfill restorative composites cured by visible light .
76292427,The nail changes were cured in five of 10 evaluable patients in the treated group and joint pain was reduced by almost half in the four evaluable patients with arthropathy .
76576337,"The authors report a series of 10 infants aged from 20 days to 11 months , presenting with CBD lithiasis , explored and cured by radiological procedure ."
76900272,"Aerophagy with gastric achlorhydria and extra-systoles , cured by hepatotherapy ."
77166245,"This study aimed to evaluate and compare the flexural bond strength of three composite resin veneering material to metal , cured by different methods ."
77328031,[ A case of infantile chorea cured by vitamin B1 ] .
77495855,No significant difference was found between patients cured by chemotherapy before radiotherapy and patients treated only by irradiations .
78141916,"The estimated costs per ulcer cured by strategy were as follows : 1 ) endoscopy and biopsy for H. pylori , $ 8045 ; 2 ) endoscopy without biopsy , $ 6984 ; 3 ) serologic test for H. pylori , $ 4541 ; 4 ) empiric antisecretory therapy , $ 4835 ; and 5 ) empiric antisecretory and antibiotic therapy , $ 4155 ."
78704799,Report of a case of phaeochromocytoma cured by surgical removal .
78720273,Post-transfusion purpura cured by steroid therapy in a man .
78742037,Recalcitrant warts on the hand cured by hypnosis .
78808642,[ A case of tic of Gilles de la Tourette cured by R 1625 ] .
78873386,[ Pancytopenia with metrorrhagia related to an isolated tuberculosis of the spleen and cured by splenectomy ] .
78972756,There was one postoperative perianal hematoma treated by nonoperative mean and four cases of recurrent fistulas ( cured by second operation ) with no continence disturbance noted during the follow-up period .
79005510,[ A case of depression cured by imipramine . Critical study ] .
79122753,"The adhesive resin was light cured , and the DC% was determined by Fourier transform infrared spectroscopy ."
79352637,Comparison of the adaptation of acrylic resin cured by microwave energy and conventional water bath .
80659512,"Complications occurring postoperatively and cured by conservative treatment included hepaticojejunostomosis leakage ( 1 case ) , bowel ileus ( 1 case ) , pancreatitis ( 1 case ) , and pneumonia ( 1 case ) ."
80732176,[ Bilateral emphysematous pyelonephritis cured by medical therapy alone ] .
80735968,"However , in patients cured by the ablation , 64 % of the ostial lesions reached a temperature > 60 degrees C ( P < 0.06 ) ."
80921745,Acute hemorrhagic purpura cured by low-dose radiotherapy .
80974208,The patient was successfully treated with medication for tuberculosis and had his skin cancer cured by surgical excision .
81885387,[ Case of paratyphoid B treated and cured by chloromycetin ] .
81968965,"It is considered to be irreversible and incorrectly called "" uremic "" by many authors , but can be markedly improved and even cured by judicious ultrafiltration ."
82210861,"Moreover , spleen cells from mice cured of MBL-2 by treatment with r-TNF and r-IL-2 revealed a strong anti-tumor activity upon in vivo neutralization tests ."
82310630,"Case of Buphthalmus , with Central Anterior Synechia , Cured by Total Removal of the Iris ."
82378315,"To elucidate the role of Tc1 or Tc2 cells during tumor eradication by Th1- or Th2-cell therapy , spleen cells obtained from mice cured of tumor by the therapy were re-stimulated with the model tumor antigen ( OVA ) for 4 days ."
82378316,"Spleen cells obtained from mice cured by Th1-cell therapy produced high levels of IFN-gamma , while spleen cells from mice cured by Th2-cell therapy produced high levels of IL-4 ."
82432456,"The discovery of new endotypes , diagnosed by selective biomarkers and cured by biological agents , will open the era of personalised medicine also for respiratory allergic disorders ."
82489305,A Case of Epithelioma of the Eyelid Cured by Applications of Benzole and Calomel .
82585650,[ A case of pulmonary nocardiosis cured by early sulfamethoxazole-trimethoprim therapy ] .
82717663,All but one of these was considered cured by reoperation .
83005959,"A wide variety of hematologic malignancies , autoimmune diseases , inborn errors of metabolism , and bone marrow failure syndromes maybe put into a remission or potentially cured by hematopoietic stem cell transplantation ( HSCT ) ."
83088184,[ Five cases of chylothorax following esophageal carcinoma resection cured by lipiodol lymphangiography ] .
83148580,Kyphosis can not be prevented or cured by non-operative methods .
83315020,"In this large single-center study enrolling patients with hepatitis C virus (HCV)-related cirrhosis cured by direct-acting antivirals , pre-treatment liver disease history strongly influenced long-term outcomes ."
83795225,"This is a brief report of a patient with Wiedemann-Beckwith syndrome and nephroblastoma with metastases , apparently cured by surgery , chemotherapy , and radiation ."
84061295,"Rats cured of poorly immunogenic 13762A tumor by a combination of surgery and cyclophosphamide ( CY ) treatments produced peritoneal exudate cells ( PEC ) that prevented tumor growth when transferred to naive recipients , but they were ineffective against established tumor ."
84374747,[ Severe anuria due to corrosive sublimate treated and cured by conservative means ] .
84564800,Late-onset carbamoyl phosphate synthetase 1 deficiency in an adult cured by liver transplantation .
84622695,"The purpose of this review is to critically analyze the relationship between symptoms of abnormal emptying of the bladder , urgency , pelvic pain , anorectal dysfunction and pelvic organ prolapse ( POP ) and to present evidence in order to show how many of the above mentioned symptoms can be cured or substantially improved by repair of specific pelvic ligaments ."
84976090,"In support of this suggestion , we observed that hyperglycemic , multi-s.z.-treated mice cured by islet implantation reverted to a hyperglycemic state when treated repeatedly with small doses of s.z . , suggesting the presence of a booster-dose phenomenon ."
85387681,"Cured by high temperature ( 38 degrees C ) and U.V. ( 15 W , 30 cm , 5 min ) , killer strains lose their killer characters with the disappearance of M-dsRNA , the curing rate of killer activity is associated with strains and curing conditions . Killer toxins produced by two strains have different killer effects ."
85452218,"Indeed already selected T1,N0 adenocarcinoma is being treated and even cured by advanced endoscopic techniques such as Endoscopic Submucosal Dissection ."
85473319,Two cases of Merkel cell carcinoma cured by intratumor injection of natural human tumor necrosis factor .
85495562,[ Analysis of hydrogen bondings in polyurethane urea cured in graded temperature field by FTIR ] .
85702417,Partial skin graft necrosis occurred in 2 patients and cured by dressing .
85802452,The transmitral flow pattern was examined by pulsed-wave Doppler in 20 patients with active acromegaly and nine with acromegaly cured by pituitary microsurgery .
86374189,"[ A case of "" CLIPPERS "" cured by immunotherapy five years before the description of the syndrome ] ."
86495355,[ Meningitis caused by Bacillus pyocyaneus with multiple relapses cured by intraventricular streptomycin ] .
86506178,"Of the 32 cases , 30 patients were diagnosed as IO , 29 ( 90.6 % ) were simple psychological IO , and successfully cured by psychological behavior therapy ."
87393556,"The aim of this study is to compare the microleakage of Class II dental composite resin restorations which have been cured by three different LED ( light emitting diode ) light curing modes compared to control samples cured by QTH ( quartz tungsten halogen ) light curing units ( LCUs ) , to determine the most effective light curing unit and mode of curing ."
87839222,Normal response to pregnancy in rats cured of streptozotocin diabetes by transplantation of one fetal pancreas .
87897889,The majority of these tumors are benign and cured by complete resection of the mass during the neonatal period .
88539915,Idiopathic chronic watery diarrhea from excluded rectosigmoid with goblet cell hyperplasia cured by restoration of large bowel continuity .
88574951,"Herein , we report two cases of NGS-based molecular testing in a patient with mycosis fungoides treated with stem cell transplant [ SCT ] ( Pt1 ) and a patient with lung adenocarcinoma who previously had acute leukemia cured by SCT ."
88820353,"We describe herein the case of a patient with a giant pancreatic pseudocyst which was first treated with repeated percutaneous aspiration therapy , then cured surgically by a Roux-en Y cystojejunostomy , 26 weeks after its formation ."
88948792,"Retrospective study of 40 acromegalic patients cured by surgery , followed by radiotherapy when appropriate , studied at the time of disease remission ( Phase 1 ) and re-evaluated after at least 3 years ' follow-up ( median 6.5 year , Phase 2 ) ."
88967053,"Our purpose was to integrally evaluate a group of CD patients cured by pituitary surgery and look for the persistence of CD symptoms , signs , and comorbidities ."
88967056,We performed clinical and biochemical evaluations of 29 CD patients ( 2 males ) cured by pituitary surgery .
88980784,"Plasma hormone profiles obtained by 10 min sampling for 24 h in postoperatively irradiated acromegalic patients , compared with patients cured by surgery only and matched healthy controls ."
89001389,"The human immunodeficiency virus type 1 ( HIV ) establishes a chronic infection that can be well controlled , but not cured , by combined antiretroviral therapy ( cART ) ."
89648500,"At present , the only arrhythmias that can not be reliably and safely cured by RFCA are chronic atrial fibrillation and life-threatening ventricular arrhythmias ."
89852697,Meanwhile 4 patients were treated by Rabeprazole for acid suppression therapy and 3 cases were cured and 1 invalid case was cured by Pantoprazole .
89876291,"[ Stokes-Adams syndrome occurring in one of elderly twin sisters with complete A-V block , and cured remarkably by the administration of isoproterenol hydrochloride ( Isuprel ) ] ."
89918316,The effect of cyproheptadine and/or bromocriptine on plasma ACTH levels in patients cured of Cushing 's disease by bilateral adrenalectomy .
89918320,"However , there have been only scattered reports of their effect in suppressing raised ACTH levels found in patients cured of Cushing 's disease by bilateral adrenalectomy ."
90315650,[ A new case of postabortion nephritis caused by Clostridium perfringens cured by exchange transfusions ] .
90482908,Comparison of BZ susceptibility of the pre-treatment isolates of patients considered cured by several criteria and of non-cured patients indicates that the assay does not predict therapeutic outcome .
90622606,The ultimate (micro-)tensile strength ( μTS ) of three adhesives was determined when cured by VLD in comparison with curing by two different types of commercial LED light-curing units .
90622611,"For Clearfil SE Bond , the μTS of VLD-cured specimens was higher than that of the specimens cured by the LED Curenos unit ( p<0.05 ) ."
90730805,"[ Therapeutic use of podophyllin in dermatology , with special reference to a case of acute lichen planus treated and cured by three administrations ] ."
90813579,"Papilloma of the Larynx in a Boy aged 6(1/2 ) , of four years ' duration , cured by Tracheotomy and repeated Operations by Direct Laryngoscopy ."
90822889,Ascites due to Heart Disease cured by the Talma-Morison Operation .
90823041,Three Cases of Raised Vascular Naevi cured by Carbon-dioxide Snow .
90823174,Rodent Ulcer cured by Radium in 1904 .
90837652,"Complete Stenosis of Larynx left after Diphtheria and Tracheotomy , in a Boy when aged 1 year and 2 months ; completely cured by Repeated Intubations spread over Three Years ."
90844547,Lupus erythematosus apparently cured by Zinc Ionization .
90875017,"Traumatic Pancreatic Cyst cured by Operation , and followed twelve years later by Medullary Leukaemia ."
90875671,Popliteal Aneurysm in both Legs cured by the Matas Obliterative Operation .
90928480,"Although the therapeutic effect of 15 cases with RA cured by triptolide was as effective as the ethyl acetate extract of TW , triptolide could impair some patients ' hearts ."
91063714,Tumour cases cured by medicines .
91066839,[ CASE OF RECTAL NEOPLASM OF LONG DURATION CAUSING RECTAL OCCLUSION CURED BY INJECTIONS OF OX SUBSTANCE ] .
91152246,[ 2 CASES OF SLIGHT PERCEPTIVE DEAFNESS CURED BY ASPARA TABLETS ] .
91288284,"We report on a patient with all characteristic signs of acute , severe dermatomyositis associated with a low-grade , low-stage prostate cancer cured by radical perineal prostatectomy ."
91702473,"[ Case of intestinal trichomoniasis , resistant to typical therapy , cured by paludrine ] ."
91744998,"Symptomatic islet cell carcinoma of the pancreas with liver metastasis , a rare tumor cured only by complete resection , was unresponsive to chemotherapy and was treated with hepaticopancreaticogastroduodenectomy en bloc resection with transplantation in an 11-year-old girl ."
91931067,"We have had occasion to treat three such complications : one giant right side abscess 27 months after the operation , one abscess of a port site which became a sinus with discharge of pus until complete evacuation of the stones 6 months later , and one case of dyspareunia and tenesmus cured only 33 months later by extraction of two stones from the pelvis ."
91972061,"In contrast , rickets could also be prevented or cured by sunshine ."
92352232,Retrobulbar Neuritis from Purulent Disease of the Sphenoidal Sinus cured by Drainage of the Sinus .
92487528,Congenital hemolytic icterus ; report of case associated with severe colitis cured by splenectomy .
92497423,Pulsed ear lobe cured by arterial ligature above outer ear canal .
92844968,"Although neoadjuvant treatment is thought to provide optimal local control for stage II and III rectal cancers , many patients have been reported cured by total mesorectal excision ( TME ) , alone or with additional chemotherapy ( CTX ) ."
93150111,Development of additional primary tumors after 62 years in the first patient with retinoblastoma cured by radiation therapy .
93164824,[ A case of filarial hematochyluria cured by a combination of notezine and cortisone ] .
93463840,[ Bronchial tumor apparently cured by radiotherapy during four years ] .
93674714,Keratomycosis due to Aspergillus fumigatus cured by nystatin .
93812648,[ Arterial hypertension caused by a polycystic kidney cured by nephrectomy ] .
94328195,Two cases cured by conservative therapy .
94340762,Anorexia nervosa cured by narcoanalysis .
94632255,All patients were considered medically cured by the Antituberculous Center .
94752273,[ Congenital arteriovenous facial fistula cured by percutaneous embolization ] .
94792781,"The mean duration of HIAT was 26.2 + /- 8.5 days , with 92 % of the patients cured by it ."
95019067,[ Does the cicatricial sclerosis resulting from pulmonary tuberculosis fully cured by antibotics predispose one to pulmonary cancer ? ] .
95026696,[ Cicatricial sclerosis following a pulmonary tuberculosis entirely cured by antibiotics . Does it predispose to lung cancer ? ] .
95255472,[ CONSIDERATIONS ON THE SECOND DOSE OF RADIOACTIVE IODINE IN PATIENTS WITH HYPERTHYROIDISM NOT CURED BY THE FIRST DOSE ] .
95291103,We report our experience from 2004 to 2005 in the management of three cases of osteonecrosis of the jaws occurring in patients cured by bisphosphonates for metastatic bone disease .
95401873,"The main cause remains tuberculosis , cured by chemotherapy ."
95932578,"Resection of Cæcum , Ileocæcal Valve , Appendix , and 10 in . of Ileum for Obstruction following an Entero-anastomosis ; subsequent Ventral Hernia cured by Filigree Inplantation ."
95942326,"Two Cases of Spontaneous Hæmatorrhachis , or Intrameningeal Spinal Hæmorrhage-one cured by Laminectomy ."
95980462,Procidentia Recti Present for Twenty-three Years and Cured by Operation : ( Section of Obstetrics and Gynæcology ) .
96045224,"Papilloma of the Larynx in a Boy aged 6½ , of four years ' duration , cured by Tracheotomy and repeated Operations by Direct Laryngoscopy ."
96046346,Three Cases of Raised Vascular Nævi cured by Carbon-dioxide Snow .
96047417,"Traumatic Pancreatic Cyst cured by Operation , and followed twelve years later by Medullary Leukæmia ."
96099610,Case of Ozæna apparently cured by Submucous Injection of Paraffin .
96111958,"Carcinoma of Upper End of Œsophagus , apparently cured by the application of Radon Seeds ."
96750499,A commercially available urethane-related photopolymer cured by ultraviolet light was used to make stamps for contact printing with a range of submicrometer down to 80 nm features because of its outstanding mechanical stability and inherent softening transition above 48 degrees C.
96797854,"Upon mixing of these materials in aqueous solution , they formed gels immediately at body temperature owing to temperature-driven physical gelling , and gradually cured by chemical cross-linking through Michael-type addition reactions between thiols and acrylates ."
96901014,After-History of the First Case of Myxoedema Cured by Thyroid Extract .
97107404,Case of Long-Standing Severe Abdominal Colic Cured by Operation .
97111023,A Case of Hepatic Colic Cured by the Ingestion of Olive Oil .
97111489,Cases of Biliary Colic Cured by the Administration of Olive Oil .
97261164,This patient has cured by cholecystectomy and minimum hepatectomy .
97368785,We report three cases ( mean age : 75.3 years old ) of delayed wound healing after TAA cured by resection of TA tendon in patients with rheumatoid arthritis ( RA ) .
97385698,Insanity cured by the removal of carious teeth .
97596376,"When assessing the individual groups , the following conclusions have been drawn : lack of the relationship between the diagnosis and the therapeutical process in the group of patients locally treated and in the groups of sick persons cured by other methods ; there exists a very significant relationship between the diagnosis and the therapeutical process in the group of patients to whom the isotretinoin preparation was administered and in the group of patients locally cured ."
97596379,All side effects occurred almost exclusively in patients cured by the isotretinoin preparation .
97697532,Chronic fatigue cured by nasal surgery .
98053868,"In patients cured by initial treatment for Hodgkin 's disease , RT was associated with a statistically significant increase in STs , particularly lung cancer ."
98198017,Life threatening diarrhoea ultimately cured by surgery .
98378723,Scoliosis cured by manipulation of the neck .
98531106,"Dynamic mechanical analysis and mechanical tensile testing were used to study the thermal and mechanical properties of GEEA cured by maleic anhydride , nadic methyl anhydride and 1,1'-(methylenedi-4,1-phenylene)bismaleimide ."
98764656,A Case of Congenital Hydrocele of the Neck : Cured by Drainage and Compression .
98776983,Diphtheria Cured by Antitoxin .
98813644,A Case of Myxoedema Cured by Thyroid Extract .
99123975,Data on 15 cases of primary endometrial carcinoma stage I ( mean age - 26.0 years ) cured by administration of hydroxyprogesterone capronate without surgery and radiation therapy are presented .
99239098,"Two new cases , one duodeno-jejunal , the other ileocaecal , cured by intestinal resection , partial duodeno-jejunectomy , on the one hand , and right hemicolectomy on the other hand ( author 's transl ) ] ."
99296367,[ Autonomous thyroid nodule spontaneously cured by cystic degeneration on age thirteen girl ] .
99561655,Dermatomyositis cured by injections of iodized oil .
99576935,A case of purulent staphylococcal pericarditis cured by pericardotomy .
99715248,[ Preliminary observation on acute appendicitis cured by acupuncture ] .
99861990,PMF represents today the best solution for the functional rescue of a tooth cured by endodontics .
99864899,A CASE OF KERATOMALACIA CURED BY PENICILLIN AND VITAMIN A.
100489547,"These neurological signs , appearing paradoxically during a digestive disease cured by diet , evolve chronically but become stabilised with corticosteroid therapy ."
100595146,Chemo-resistant choriocarcinoma metastatic to colon cured by low-anterior resection .
100609318,[ Cold paroxysmal hemoglobinuria in a syphilitic cured by penicillin ] .
100612587,[ A case of causalgia cured by cervical sympathectomy ] .
100649016,Echinococcus renal cyst cured by partial nephrectomy .
101276499,Endothelioma of Antrum apparently Cured by Radium .
101365843,"Bilateral , Chronic Suppuration of the Frontal Sinuses with Subperiosteal Abscess over the Right Sinus . Cured by External Operation ."
101551827,Bronchiectasis cured by Aspiration .
101559733,Chronic Right Frontal Sinus Empyema with very Severe Headaches cured by External Operation after Failure by Intranasal Method of Drainage .
101714041,"Ascites , due to Cirrhosis of the Liver , Cured by the Talma-Morison Operation ."
101723423,"Hyperphoria , Cured by Operation ."
102004028,[ Intractable pain of a phantom limb with toxicomania dramatically cured by four electroshock treatments ] .
102168981,"Diabetic mice cured by transplantation of 300 islets into muscle handled glucose tolerance tests as healthy controls , whereas mice cured by intraportal islet transplantation into the liver had increased blood glucose values during the load ."
102632213,"Finally , examples are given how cardiac damage ( often considered irreversible ) can be improved or even cured by a ' volume control ' strategy , whose crucial part is serious salt restriction ."
102917059,[ Grave case of postoperative and post-transfusion anuria cured by use of artificial kidney ] .
102942657,"The importance of recognizing this peculiar abnormality rests in the fact that in spite of the clinical features simulating a cancer or multiple epithelial papillomas , the process is benign , probably non-neoplastic , and easily cured by bilateral tonsillectomy ."
102989690,Paraplegia caused by congenital scoliosis and cured by laminectomy .
103129151,Exophthalmos Cured by Carotid Ligation .
103129789,Still 's Disease Cured by Intercurrent Diphtheria .
103146704,[ Chronic dacryocystitis cured by probing of the duct ] .
103369608,[ Congenital atresia of the portal vein responsible for infantile dwarfism cured by spleno-renal anastomosis . Reintervention 8 years later ] .
103377416,Hypoxemia cured by liver transplantation .
103586102,[ Corynebacterium liquefaciens abscesses of the brain complicating Fallot 's pentalogy cured by successive neurosurgical operations ] .
103589941,"These surfaces were achieved by coating polymer films made of poly(ethyleneterephthalate ) ( PET ) with a hydrophilic acrylate based on hydroxypropylacrylate and polyethyleneglycolmonoacrylate , which was then cured and microroughened by photonic microfolding ."
103814953,The classic : Osteopetrosis cured by temporary parabiosis .
103818586,"Sera from humans from endemic areas of ACL before , or one year after , vaccination , and ACL patients treated and cured by immunotherapy with polyvalent vaccine , did not display significant differences of reactivity to these antigens ."
104723717,"Papillary lymphoid hyperplasia is a benign process , probably non-neoplastic , and easily cured by tonsillectomy ."
104790167,Falciparum malaria cured by quinine followed by sulfadoxine-pyrimethamine .
104902266,[ Experiences in 9 cases of liver cirrhosis cured by acupuncture ] .
104968388,[ Preliminary observations on external and middle ear inflammation cured by traditional Chinese drugs ] .
105126331,"SIMULTANEOUS BILATERAL RODENT ULCER OF CORNEA , CURED BY COMBINED CURETTING , THERMOCAUTERY AND MASSIVE CYANIDE SUBCONJUNCTIVAL INJECTION ."
105197657,[ Nephrotic syndrome cured by captopril ] .
105232787,The bottom-to-top ratio for hardness of resin-based composites cured by all but one light was greater than 0.80 .
105279189,[ Typhoid perforation cured by conservative therapy ] .
105322411,Degree of conversion of resin composite cured by light through a translucent fiber posts .
105322414,This study evaluated the depth of cure of resin composite cured by light through a translucent fiber post .
105396082,[ A case of subacute erythematovisceritis clinically cured by azoiprite treatment ] .
105724721,This abnormality was not seen in 5 patients cured by splenectomy whilst it persisted in 3 who remained thrombocytopenic after splenectomy .
106225955,A case of Maltese fever cured by radiotherapy .
