sentence_id,sentence_text
36178440,"After fourth-line chemotherapy , approximately 50 % of "" difficult-to-treat "" patients could be cured with normalization of STM levels and residual mass resection ."
36195954,"Panavia F when used without catalyst and cured using the LED or the argon ion laser showed degree of conversion values significantly lower than RelyX ARC , with and without catalyst , and cured with any of the light sources ."
36195955,"Therefore , the degree of conversion of Panavia F with ED Primer cured with the quartz-tungsten-halogen light was significantly different from that of RelyX ARC regardless of the use of the chemical catalyst and light curing source ."
36195956,"In conclusion , RelyX ARC can be cured satisfactorily with the argon ion laser , LED or quartz-tungsten-halogen light with or without a chemical catalyst ."
36195957,"To obtain a satisfactory degree of conversion , Panavia F luting cement should be used with ED Primer and cured with halogen light ."
36308833,"I.t . chitosan/IL-12 immunotherapy generated systemic tumor-specific immunity , as > 80 % of mice cured with i.t . chitosan/IL-12 immunotherapy were at least partially protected from tumor rechallenge ."
36431820,5 cases were cured with transendoscopical Nd-YAG laser cauterisation of the blebs or bullae not exceeding 1 cm in diameter .
36513424,"His right toes were cured with the aid of rescue therapy , but his left three toes had to be amputated ."
36525335,Compound 15 completely cured Plasmodium berghei-infected mice with a single oral dose of 30 mg/kg .
36530532,Orthodontic brackets were bonded with a light cure composite resin and cured with an LED light .
36666493,"Pediatric patients with low-risk Hodgkin 's disease can be cured with therapy without an alkylating agent , bleomycin , etoposide , or high-dose , extended-field radiotherapy ."
36703859,"In the treatment group , 240 cases were cured , 58 cases improved and 2 cases were not cured with an effective rate of 99.3 % ; and in the control group , 113 cases were cured , 165 cases improved and 22 were not cured with an effective rate of 92.7 % , with a significant difference between the two groups ( P = 0.001 ) ."
36958370,The patient was cured with outpatient ceftriaxone therapy .
37045452,"Among the 239 ureters treated , 67.4 % ( 161/239 ) were cured with a single injection , and a second and third injection raised the cure rate to 86.6 % ( 207/239 ) and 88.3 % ( 211/239 ) , respectively ."
37120675,Testicular germ cell cancers remain one of the few solid tumors routinely cured in advanced stages with conventional cisplatin-based chemotherapy .
37128830,"Most Burkitt lymphoma patients are cured with intensive treatment ; however , prognosis is poor in elderly patients and those with relapsed disease ."
37164863,A large variety of supraventricular tachycardias can be successfully cured with a high success rate with minimal complications .
37164864,"Also , a growing number of ventricular tachycardias can be cured or palliated with this procedure ."
37235001,"While localized tumors which are diagnosed early can be cured with surgical intervention , there are prognostic factors which predict for micrometastases and consequent recurrent and advanced disease ."
37304492,Three patients were not operated ; 2 died and the third was cured with medical treatment .
37315047,[ Case of reticulosarcomatosis cured with anti-reactive steroid hormones ] .
37397075,Histoplasma endocarditis cured with amphotericin .
37639178,"In vivo , the treatment with the essential oil cured all infested rabbits and no statistical differences were observed with the treated control group ."
37746626,"Targeted therapies for gastrointestinal stromal tumor ( GIST ) are modestly effective , but GIST can not be cured with single agent tyrosine kinase inhibitors ."
37763754,"However , the absolute gains are relatively small for patients with early tumors , many of whom would have been cured with radiation alone , and recurrence rates are still high for patients who have very large or advanced-stage tumors ."
37794239,"With regard to polysomnography , one patient was cured and in another one a decrease of AHI to more than 50 % of baseline was found ."
37823214,[ One hundred cases of trichocephaliasis cured with hexylresorcinol enemas ( santokin ) ] .
37824487,[ Nine cases of trichocephaliasis cured with hexylresorcinol enemas ( santokin ) ] .
37955123,"Terphenyldiamidine 1 and dipyridylbenzene analogues 23 and 25 each cured 4/4 mice infected with T. b. rhodesiense STIB900 with four daily 5 mg/kg intraperitoneal doses , as well as with single doses of ≤ 10 mg/kg ."
37955124,Derivatives 5 and 28 ( prodrugs of 1 and 25 ) each cured 3/4 mice with four daily 25 mg/kg oral doses .
37988353,A case of Pseudomonas endocarditis cured with carbenicillin and polymyxin B is described .
38007845,Sterility due to uterine fibromatosis cured with lipiodol injection .
38053799,Most patients with Hodgkin lymphoma ( HL ) are cured with modern combined modality first-line treatments .
38053800,Even ~ 50 % of patients with relapsed/refractory HL can be cured with high-dose chemotherapy ( HDCT ) and autologous stem cell transplantation .
38108641,"Lesions without perilesional sclerosis ( stage 0 ) were cured in all the cases , with good results by means of conservative treatment ( P<0.05 ) ."
38125334,"[ Erythromelalgic syndrome in a hypertensive patient rapidly cured with the new adrenolytic drug , 688A ] ."
38370747,Subcutaneous nodules were cured with surgical excision .
38373040,Nine of 9 ( 100 % ) patients who underwent a repeat anti-incontinence procedure were cured with no increase in the complication rate .
38454766,"Alpha-interferon ( IFN-alpha ) is an effective treatment for chronic hepatitis C , but only 20 % to 30 % of patients are apparently cured with the current recommended schedule of 3 MU given three times a week for 6 months ."
38516052,( 1 ) Low-grade gastric MALT lymphoma can be histologically cured with eradication therapy for H. pylori .
38528754,"With a daily dose in the range 30 to 60 mg/kg bodyweight , and an average treatment period of 7.7 days , 24 children were cured and 5 markedly improved ."
38811349,"At follow-up ( median 10 months , range 6 - 15 months ) , 13 of the 14 patients were cured with a patent reconstruction , giving a success rate in this series of 93 % ."
38847933,Our findings suggest that almost half of women with stage IIIC2 can be cured with surgical staging and adjuvant therapies .
38861871,"The majority of patients with adult myeloid leukaemia , presently , are not cured with chemotherapy alone ."
38947964,"The half-life calculated in patients potentially "" cured "" with absolute PSA values inferior to 0.5 ng/ml after 28 days , was significantly different ( P = 0.0008 ) from the group of patients "" uncured "" ( PSA > 1.0 ng/ml ) and from those ones that , despite of detectable PSA level , had evidence of recurrence in the following follow-up ."
38990971,[ Therapeutic considerations on 218 cases of clinically primary serofibrinous pleuritis cured with various drugs ] .
39003629,"Combined endo-periodontal lesion can be cured with appropriate treatment as root filling , periodontal treatment , supplemented with tooth dissection ."
39162418,"Compared to these values , significantly lower PCM after TML was identified for the flowable composites cured with the high-intensity protocol ( p   =   0.001 - 0.045 ) ."
39193054,"The mutation does not impair the hematopoietic microenvironment necessary for lymphoid differentiation , since these mice can be cured with grafts of normal bone marrow ( BM ) or cells from long-term BM cultures ( LTBMC ) ; however , reconstitution requires sublethal ( 400 cGy ) irradiation of recipients ."
39230732,All patients with only vaginal relapse ( n = 9 ) were cured locally with salvage radiotherapy until the date of analysis .
39303415,"The authors conclude that imatinib may be a potential treatment for VS , especially for NF2-associated lesions that can not be cured with resection or radiosurgery ."
39367987,[ A case of post-traumatic fat embolism cured with assisted respiration and hyperbaric oxygenotherapy ] .
39397037,"Despite these large numbers , increasingly more women are being cured with early stage disease and women with advanced disease are living longer [ 2 ] ."
39414733,[ Case of postoperative recurring pulmonary embolism cured with intramuscular trypsin associated with anticoagulant therapy ] .
39422621,"The key issues here are whether more intensive therapy is better , whether some persons can be cured with less intensive therapies and whether immune therapies will prove useful ."
39452763,"Bcl-2 dependent xenografts derived from aggressive human NB tumors are cured with a combination of cyclophosphamide and ABT-737 , a Bcl-2/Bcl-XL/Bcl-w small molecule antagonist ."
39514058,We report a case of blistering distal dactylitis in an adult caused by group A beta-hemolytic streptococci that was cured with oral phenoxymethyl penicillin .
39520467,"Twenty record bases were fabricated with two methods : ( 1 ) according to the manufacturer 's directions , the entire surface of the record base was exposed to the curing light ; and ( 2 ) the palatal area of the record base was covered with foil to prevent light penetration , and the base was light cured in three stages with readaptation of the uncured composite between stages ."
39550484,"In SG , 45.7 % of children were cured , with a ≥   50 % improvement rate of 82.9 % , while no child was cured , with a ≥   50 % improvement rate of 36.8 % in NSG ."
39902949,Two light-curable composite resins were cured with three different light irradiance values over different curing times .
39923700,[ Idiopathic esophageal ulcer cured with corticosteroids in a patient with HIV infection ] .
40017950,"In most cases , the bone disease can be cured , or at least improved , with appropriate therapy for the specific metabolic abnormality ."
40176311,Early treatment of acute HCV infection with interferon-alpha can prevent chronicity and a significant proportion of patients with chronic HCV can be cured with the current standard therapy consisting of pegylated interferon-alpha and ribavirin .
40178942,"While many patients with Stage II and III CRC can be cured with combinations of surgery , radiotherapy and chemotherapy , this is morbid costly treatment and a significant proportion will suffer recurrence and eventually die of CRC ."
40294547,"From a therapeutic point of view , we have cured mice or sheep with low doses of melarsoprol , or with the nitroimidazole derivatives Ro 15 - 0216 and megazol , alone or combined with suramin ."
40344135,Fifty-one ( 94 % ) of 54 patients were cured with surgery alone .
40538697,A majority of children with cancer are now cured with highly complex chemotherapy regimens incorporating multiple drugs and demanding monitoring schedules .
40649567,"Stool examinations are performed in Doursongo before and after treatment with mebendazole : 94.1 % of the inhabitants with A. lumbricoides eggs in their stools are free of this parasite after treatment , with T. trichiura 83.3 % are cured ."
40662954,Composite resin was build up to 4 mm thickness and light cured for 40 sec with 2 separate layers .
40919277,"Some T4 patients show long-term survival after receiving CRT , suggesting that even T4 esophageal cancer can be cured with this modality ."
40940410,"--The two personal clinical reports on pregnancy associated to ovarian cancer , treated and cured with a follow up of respectively 7 and 10 years , do confirm our statement ."
41088727,[ Staphylococcal necrosis cured with a staphylococcal phage lystate ] .
41330320,"Flat dentin surfaces of human third molars were exposed using # 600 SiC. After application of primer and cement to the dentin surface , each cement was applied and cured with light ( light condition ) or without light ( dark condition ) ."
41410970,"In this paper , a case of refractory CDLE cured with topical thalidomide in clinic was reported and the feasibility of topical therapy was reviewed ."
41590707,Multiresistant malaria in Brazil cured with low dose clindamycin .
41592221,"With the combination treatments of chemotherapy and surgery , the patient was cured ."
42009606,"In 37 patients with large or complex lesions , or preexisting morbidities , or who had not been cured with local therapy , the cure rate with systemic antileishmanial agents was 60 % ."
42107741,"Although enormous progress has been made in treating non-Hodgkin 's lymphoma ( NHL ) , and some patients can be cured with combination immunochemotherapy , patients with relapsed and refractory lymphoma often succumb to their disease ."
42192567,"The bonding agents and resin composites were cured with standard , pulse , or soft-start mode ( n=5 for each curing mode ) ."
42192571,The highest temperature rise was observed for Admira and Tetric Flow cured with soft-start mode .
42192572,The lowest temperature rise was observed for Premise cured with pulse mode .
42235052,Groups cured with QTH and PAC showed no statistical differences ( p>0.05 ) .
42235053,"However , groups cured with LED system showed statistically significant differences ( p<0.01 ) in microleakage ."
42238107,Flexural strength of a composite resin light cured with different exposure modes and immersed in ethanol or distilled water media .
42402851,It is clear that the success of such an approach is critically dependent upon molecular diagnostics and monitoring for minimal residual disease ( MRD ) to distinguish those patients who can potentially be cured with differentiation therapy from those requiring additional myelosuppressive agents .
42619752,"Specimens containing CQ and PPD cured with the halogen LCU did not have a significant effect on DC or changes in light transmission , although a significant increase in DC was observed for CQ compared with PPD specimens cured with the LED LCU ."
42635495,"Some , but not all , cases have been cured with laser surgery via microdirect laryngoscopy ."
42693944,[ Variations in leukocyte count related to the clinical and radiologic course of tuberculotic patients cured with streptomycin ] .
42759914,Salmonella panama endocarditis cured with kanamycin therapy .
42865356,Lymphocytic infundibuloneurohypophysitis : long-term follow-up of a case cured with glucocorticoid .
42889620,"Marginal adaptation of four resin composites ( Clearfil APX , Estelite , Silux Plus and Z-100 ) cured with two xenon lamp units ( Plasma Arc Curing System or Apollo 95E ) or a halogen lamp unit ( Witelite ) were evaluated by measuring the wall-to-wall contraction gap width ."
42905840,"All 190 patients were cured with one surgery , with an average hysteroscopic operating time of 22.60 ± 10.67 minutes and intraoperative blood loss of 15.74 ± 9.64 mL. There were no complications such as uterine perforation , water intoxication , infection , or heavy bleeding ."
42988068,[ A Case of Rectovaginal Fistula after Rectal Cancer Surgery Cured with Estriol Vaginal Tablet and Vaginal Lavage ] .
42994688,Recurrent GIST can not be completely cured with antineoplastic drugs alone .
43102293,"It was cured with herbs , sex or sexual abstinence , punished and purified with fire for its association with sorcery and finally , clinically studied as a disease and treated with innovative therapies ."
43224842,"With appropriate treatment , about 20 % of patients who present with limited stage SCLC can be cured of their disease ."
43242729,"Benign positional vertigo , the most common cause of vertigo , can now be cured with a simple bedside maneuver ."
43388739,"More than 60 % of children with acute myeloid leukemia ( AML ) become long-term survivors , and approximately 50 % are cured with chemotherapy only ."
43455318,Occasional decompression sickness and pulmonary barotraumata are cured with the use of recompression tables .
43611953,Five of six patients were cured with no recurrence of skull base infection over a 2 - 4-year follow-up period .
43671064,"This infection was not cured with a course of ciprofloxacin , due to a reduced susceptibility of the bacteria to the drug ."
43691994,[ A case of Legionnaires ' disease cured with a combination of erythromycin and steroid therapy ] .
43717472,Cytotoxicity and oxidative stress caused by dental adhesive systems cured with halogen and LED lights .
43717477,"Two "" one bottle "" adhesive systems ( Optibond Solo and Scotchbond One ) were cured with a commercial halogen ( Optilux 500 ) and an LED source ( Elipar Freelight , 3 M ) ."
43717482,"Scotchbond One cured with LED was the most toxic material , which reduced cell survival to about 23 % compared with control cultures ."
43717483,Significantly higher amounts of ROS were produced in cell cultures treated with adhesives polymerized with the LED lamp compared with the materials cured with the commercial halogen light source .
43808795,"No operative complications occurred , except one case of urinary tract infection , which was promptly cured with antibiotics ."
43865140,"The aggressive non-Hodgkin lymphomas can potentially be cured with front-line therapy , but indolent ones , such as chronic lymphocytic leukemia/small lymphocytic lymphoma , can not ."
43898511,Five cases presented recurrences that were cured with a further treatment .
44049966,The majority of patients with disseminated germ cell cancer can be cured with cisplatin-based combination chemotherapy .
44052250,Nevus verrucosus unilateris cured with podophyllin ointment .
44096780,"One patient , who failed to respond to vancomycin plus cephalosporins , was cured with intraperitoneal streptokinase plus the same antibiotics ."
44096781,"In another patient , a relapse was cured with vancomycin plus oral rifampin ."
44164347,All 8 patients with cat scratch disease and 19 of 21 patients with disseminated bartonellosis were cured with antimicrobial therapy .
44178648,The majority of patients with pT1 clear cell renal cell carcinoma ( RCC ) are cured with nephrectomy .
44361697,"Although endometrial carcinoma is one of the most common cancers affecting women , most cases are detected at an early stage and are cured with hysterectomy alone ."
44428051,[ Will cancer be cured with betatron ? ] .
44566229,"After treatment for 5 days , over 80 % of patients were cured or much improved , with no differences between the two groups ."
44608027,"Nine cases of cryptococcal meningitis or menigoencephalitis treated with Ambisome were clinically cured with an effective rate of 100 % , within a mean course of 50 days , which was shorter than that of C-Amb , by a mean cumulative dose of 1807.2 mg , which was not statistically significant in comparison with C-Amb ."
44608029,"Twenty-eight cases of other deep fungal infections treated with Ambisome were clinically cured with an effective rate of 92 % , within a mean course of 19.3 days , by a mean cumulative dose of 907.5 mg , and fungal clearance rate on the second and third month was 75 and 92 % , respectively ."
44617624,All 2 patients with gonorrheal urethritis caused by PPNGs were cured with the treatment .
44664240,An unusual case of pulmonary invasive aspergillosis and aspergilloma cured with voriconazole in a patient with cystic fibrosis .
44664245,This patient was subsequently successfully treated and cured with the novel antifungal agent voriconazole .
44717684,Most patients with abscess-associated spontaneous PVO are cured with a conservative approach .
44817755,Two testicular cancer survivors cured with chemotherapy who had children pre- and postexposure without sperm banking were identified .
45308167,"Surgical removal of all infected sites after immune recovery , with prolonged posaconazole treatment , ultimately cured the infection ."
45374255,"Persistent gestational trophoblastic disease is potentially fatal , but the majority of patients are cured with chemotherapy ."
45374260,"Of eight patients who failed to respond , four have since died and four were cured with platinum-based chemotherapy ."
45870184,So far only 15 adult cases have been reported as having been cured with medical therapy alone .
45877313,"The bacterial sexually transmitted infections ( STIs ) syphilis , gonorrhoea and chlamydia can all be cured with a single dose of antibiotic ."
45911669,"However , only 40 - 45 % of these patients are cured with CHOP ."
45937700,Patients with variants of accessory pathways such as atriofascicular pathways or retrogradely conducting accessory pathways with decremental conduction properties can also be cured with a high success rate .
45967545,[ A case of acrodynia cured with penicillin ] .
46219946,"We describe a young child with pulmonary XDR-TB who did not respond to an aggressive multidrug-resistant TB treatment regimen , but was cured with linezolid in combination with other reserve antituberculous drugs ."
46393422,"Of the 3012 patients , 459 patients who had HCC but were cured with surgery or ablation therapy ( curative treatment ) before the use of DAAs were included in the analysis ."
46696029,"The composite discs , 4   mm in diameter and 2   mm thick , were cured by QTH or LED light curing units with 4 different lightning methods ( full power QTH , full power LED , pulse LED , and ramp LED ) ."
46894696,[ Nightmares cured with Sordinol ] .
46952972,Many patients with T-cell ALL can be cured with chemotherapy alone .
47064504,There was no operative or late mortality and all infections were cured with no recurrences .
47086777,[ Wolff-Parkinson-White syndrome cured with diagnostic electrode catheter ] .
47090305,"Their discovery was a spectacular success , demonstrating proof of the principle that chemotherapy can cure metastatic cancer and that an almost uniformly fatal cancer in young patients could be cured with a single chemotherapeutic agent , which stands as one of the greatest achievements in cancer research ."
47114154,One episode involved the tricuspid valve and was successfully cured with antibiotic infusion alone .
47147761,"Although infections with drug sensitive strains can be effectively cured with a 6 to 9 month regimen of multiple antibiotics , the inability to deliver and complete appropriate courses of therapy on a global level has led to the selection of resistant strains over the past 50 years ."
47161232,"Following the strategies generated by computer , we cured 18 of the 20 experimental animals with a significantly lower cost than usual ."
47180376,One hundred and thirty-three ( 80.1 % ) patients reported being subjectively cured with no stress incontinence at the time of the study .
47205334,"When light cured for 20 s , Variolink II resin cement can be light cured with either the single-peak or the polywave curing light ."
47339045,Each configuration was light cured with both techniques .
47398346,"In contrast to other hematologic malignancies treated with high-dose therapy , autografted myeloma patients continue to relapse several years after transplantation , and few patients are cured with this modality ."
47428064,All patients except one were cured with antibiotics .
47719717,"In the context of high levels of antimicrobial resistance , switching from azithromycin to doxycycline for presumptive treatment of M. genitalium , followed by resistance-guided therapy , cured ≥92 % of infections , with infrequent selection of macrolide resistance ."
47753306,AG typically presents in childhood with medically refractory seizures that are cured with gross surgical resection .
47756145,One patient had an isolated vaginal-cuff recurrence and was cured long-term with salvage surgery .
47765559,Mean peak temperature rises recorded during polymerisation of the composites ranged from 6.9 degrees C for the product InTen-S cured with the Adhesive programme ( Adh ) to 11.0 degrees C for the product Tetric Ceram HB cured with the High Power ( HI P ) programme .
48366809,Two out of three cerebellar abscesses could be cured with one aspiration .
48478498,Polymer-stabilized blue-phase liquid crystal grating cured with interfered visible light .
48591124,"Storage modulus of DPA epoxy resins , cured with isophorone diamine , also varied with n-alkyl ester chain length ( e.g. , 3300 and 2100 MPa for the methyl and n-pentyl esters ) ."
48599558,The infection was successfully cured with voriconazole in 1 case and was fatal in the 2 remaining cases despite treatment with amphotericin B.
48739297,[ Case of priapism cured with slight hypoglycemic states ] .
49265692,"To evaluate the microleakage of a condensable resin composite using a microhybrid flowable composite as a liner , cured with four different methods of polymerization ."
49416419,"We describe a patient with early post-surgical infective endocarditis due to methicillin-resistant Staphylococcus aureus , who was unsuitable for surgical reintervention and who failed standard antistaphylococcal therapy , but was successfully cured with a sequential regimen including quinupristin/dalfopristin and linezolid ."
49459927,"We used a cryopreserved inoculum of red cells infected with P falciparum strain 3D7 to give them repeated subclinical infections of malaria that we then cured early with drugs , to induce cell-mediated immune responses ."
49477802,Extrachromosomal DNA of molecular weight 5.9 x 10(6 ) daltons was detectable in neutral sucrose gradient but was absent from cells ' cured ' with acridine orange .
49505350,Effects of preheating and precooling on the hardness and shrinkage of a composite resin cured with QTH and LED .
49654968,"Most cases of OAB are not cured , but rather the symptoms are reduced , with an associated improvement in the patients ' quality of life ."
49714726,[ A case of Waterhouse-Friderichsen syndrome cured with cortisone ] .
49870106,All four patients were cured with interferon therapy .
49876060,One patient with a non-healing wound could be cured with HBO .
49898206,"He was finally cured with oral gentamicin , 80 mg four times daily , and stool cultures remained negative during the seven-month follow-up ."
49951359,[ Meningoencephalitis toxoplasmatica acuta cured with pyrimethamine ] .
50041389,The two variants -- lobular carcinoma in situ ( LCIS ) and ductal carcinoma in situ (DCIS)--can be cured with conservation of the breast .
50162764,"Small-cell lung cancer is rarely cured with standard chemotherapy , despite initial good responses ."
50328086,"Although there is controversy regarding the susceptibility of S mutans to penicillin , the isolates from our patients were markedly sensitive to the drug , and both patients were cured with penicillin therapy and surgical drainage ."
50509663,In unruptured symptomatic AVMs targeted treatment may be employed if a defined pathomechanism can be identified that is related to the clinical symptoms and that can be cured with an acceptable risk via an endovascular approach depending on the individual AVM angioarchitecture .
50553547,Both patients were cured of cytomegalovirus with treatment for 1 month .
50563092,"Microleakage was not affected by LCU , except for Heliomolar specimens which when cured with Optilux 501 resulted in higher microleakage scores than those obtained with the other LCUs ."
50783169,"By using the Marx protocols in the treatment of ORN , more than 95 per cent of patients can be successfully cured of their disease with predictable , functional and aesthetically acceptable outcomes ."
50892696,"Many patients are not cured with current therapies , presenting a real need for developing new treatments ."
50899113,Eighty-five patients with otitis externa were treated with one of two preparations between August 1980 and April 1982 -- 54 were treated with a cream containing miconazole nitrate and hydrocortisone ( Daktacort ; Janssen ) and 31 with a preparation containing neomycin ( Kenacomb ; Squibb ) ; Sixty eight per cent of the patients were cured within 1 week with both preparations .
51011257,"However , novel therapies are still needed for patients failing to be cured with standard salvage chemotherapy ."
51147189,The primary sarcoma of the latter group were not so extended in local spread and occasionally cured with therapy .
51257630,"Although the majority of patients with diffuse large B-cell lymphoma ( DLBCL ) can be cured with standard rituximab , cyclophosphamide , doxorubicin , vincristine , and prednisone ( R-CHOP ) , patients who fail R-CHOP have a dismal outcome ."
51417825,"All 8 cases were angiographically cured with penetration of the liquid embolic agent from the distal artery to the proximal vein , and no procedure-related complications occurred ."
51556281,Eighty-five per cent ( 84/99 ) were cured with milbemycin oxime used for 1 - 6 months ( mean 2.3 months ) at a dosage of 0.5 - 1.6 mg kg-1 body weight ( mean 0.75 mg kg-1 ) .
51622795,Tensa retraction resulting in a tympanic disruption can be cured by underlay myringoplasty with perichondrium or temporalis fascia with results similar to those of simple tympanic perforations without recurrent retraction even in the long-term period .
51700372,"Currently , 80 % of children with diagnosis of acute lymphoblastic leukemia ( ALL ) are cured with conventional chemotherapy , but 20 % of them will have a recurrence of the disease ."
51765793,"76.7 % of patients were completely cured with immunotherapy , while only 56.7 % responded to cryotherapy ."
51775772,"With complete ( not further classifiable if R0 or R1 ) resection , all patients were cured ."
51852365,"Five ( 83 % ) of six infections due to nonadherent ( vs. 16 [ 41 % ] of 39 due to adherent ; P less than .05 ) coagulase-negative staphylococci were , however , cured with antimicrobial therapy alone ."
51887804,[ Acute early brucellar meningo-encephalitis cured with aureomycin ] .
51945615,"Five specimens from each material were cured with the halogen lamp , while the other 5 were polymerized with the plasma arc lamp ."
52011759,"In advanced disease , greater than 70 % of patients can be cured with standard chemotherapy regimens and fertility-sparing surgery appears to be safe with excellent survival after long-term follow-up ."
52179600,All Gram-negative and 69 % of the Gram-positive infections were cured with ceftazidime alone .
52215739,Diffuse panbronchiolitis ( DPB ) can now be cured with long-term erythromycin treatment .
52295198,[ Case of Erb-Goldflam syndrome rapidly cured with roentgenotherapy ] .
52363887,Nasal endoscope group were cured with nasal endoscope during the styloid process truncating operation and the control group were treated with the routine method of intraoral path .
52438258,"In the postoperative course , 1 child died of the disease , 1 developed a persistent unilateral blindness , 1 was lost to follow-up , and the last 1 was cured with no sequelae ."
52837967,"Patients were genotyped and retrospectively classified as responders , who were cured with a single course of pentavalent antimony ( Sbv ) , or as refractories , who did not respond to Sbv ."
52881975,"[ Recurrent complete rectal prolapse as a complication of posterior perineostomy , cured with posterior sagittal ano-rectoplasty ] ."
52893598,We live in a world with complex diseases such as cancer which can not be cured with one-compound one-target based therapeutic paradigm .
52935625,Our surveillance experience showed that four of five patients with stage I seminoma are cured with orchiectomy alone .
52988491,It was definitely cured with ceftazidime alone for six weeks .
53021801,[ Lung abscess cured with rifampicin ] .
53145626,HIV-positive patients were inoculated with P. vivax malaria and the malaria infection was allowed to run a predetermined course according to standard malariotherapy protocols and was cured with chloroquine .
53153511,The others were cured with supervised PCT .
53190972,"Ironically , HCV infection can be cured with available antiviral therapies , but only a minority of infected persons has ever been treated ."
53198438,Thirty specimens of each restorative material ( n=180 ) were placed in a teflon mould ( 6 mm in diameter and 3 mm in depth ) and cured with a LED curing unit .
53283298,Approximately 80 % of patients with advanced germ cell tumors ( GCTs ) can be cured with cisplatin-based chemotherapy .
53398991,"Although recent advancements in combination chemotherapy and target agents have increased the survival of incurable CRC , it is remarkable that only selected patients with advanced CRC can be cured with multimodality therapy ."
53420461,"With a timely diagnosis and treatment with appropriate anti-TB drugs , most people who develop TB can be cured and onward transmission of infection curtailed ."
53589618,"Four of five patients with Hodgkin 's disease ( HD ) will be cured with modern treatment strategies , depending on stage and risk factor profile ."
53750969,"Severe late dysphagia was very rare in laryngeal cancer successfully cured with radiotherapy/concurrent chemoradiotherapy ( 1/25 , 4 % ) ; however , it gradually increased over time in hypopharyngeal cancer patients showing a statistically significant difference from laryngeal cancer patients ( P   =   0.040 ) ."
53926041,All of the cases were cured with non-surgical treatment except ureteral injury which was repaired intraoperatively .
53939779,"Patients with UR RMS at first relapse or disease progression have a poor prognosis when they are treated with this multi-agent therapy , whereas FR patients have a higher chance of being cured with second-line therapy ."
54247052,"Thirty-five of 37 women ( 95 % ) treated with the ofloxacin regimen were clinically cured , and 34 of 35 ( 97 % ) were cured with the cefoxitin-doxycycline regimen ( p = 0.52 ) ."
54270557,"Best results were obtained with N , N-dimethylacetamide as casting solvent and a two-step curing procedure in which the polymer was evaporated to dryness at 55 degrees and cured at 105 degrees with a hot-air gun ."
54359844,"Two hundred and forty-one patients ( 94 % ) were finally cured , with 1.1 procedures/patient ."
54436269,In neonates with ureterocele simplex ( 4 cases cured with no secondary reflux )
54525263,The patient was cured with splenectomy .
54560003,It has thus been suggested that mild myocarditis and myocardial damage may be cured with IFN .
54584981,"However , if the patient 's history is negative for abdominal trauma , gastroduodenal ulcer or sepsis , pneumoretroperitoneum is generally cured with conservative treatment ."
54780457,Penile cancer is an uncommon disease in the industrialized world that most frequently presents at low stage and is cured with treatment of local and regional surgery .
54857273,The patient was cured with good repairment of cutaneous defect and laryngeal function following operation .
54921960,"Relapse rates for stage IA nondysgerminomatous tumors and dysgerminomas were 8 of 22 ( 36 % ) and 2 of 9 ( 22 % ) , respectively , plus one patient with mature teratoma and glial implants also relapsed ; 10 of these 11 patients ( 91 % ) were successfully cured with platinum-based chemotherapy ."
54962693,"In this study , azocopolymers containing different main-chain segments have been synthesized with diglycidyl ether of bisphenol A ( DGEBA , DER 332 , n=0.03 ) and the azochromophore Disperse Orange 3 ( DO3 ) cured with two monoamines , viz . benzylamine ( BA ) and m-toluidine ( MT ) ."
55008393,Surgical intervention completely cured the problem with uneventful postoperative course .
55034544,[ Adrenaline reserve in patients with Addison 's disease cured with tuberculostatic therapy ] .
55040666,"At discharge , 818 cases ( 63.0 % ) were clinically cured , with a significant difference between the cure rates in TCM ( 87.6 % ) and WM hospitals ( 42.0 % ) ( OR = 9.8 , 95 % confidence interval ( CI ): 7.3 ~ 12.9 , p < 0.01 ) ."
55199736,"With an increased dose of tribendimidine 100 mg/kg , all hamsters were cured ."
55335744,"Four cases experienced urine retention and seroma happened in 2 cases , 6 cases suffered early surgical-site pain , and all of the complications were cured with conservative treatment ."
55537393,"However , with aggressive treatment , many patients can be cured if complete remissions can be sustained for at least 2 years ."
55601485,Twenty-two cases ( 84.6 % ) were cured with a postoperative drainage time of 12.5 + /- 8.2 days .
55617955,Burkitt 's lymphoma ( BL ) is a highly aggressive B-cell non-Hodgkin 's lymphoma ( NHL ) that may be cured with intensive chemotherapy .
55650689,"Focal congenital hyperinsulinism can now be cured , and the management of congenital hyperinsulinism has radically changed with the help of genetics and research ."
55654499,"All six cases were finally cured , but best results were obtained with topical chloramphenicol and single-dose spectinomycin ( 40 mg/kg ) given intramuscularly ."
55659345,Postoperative bacterial synergistic gangrene cured with penicillin .
55756774,The aim of the present study was to investigate the performance of class I and II resin composite restorations for two successful composite restorative materials cured with LED versus halogen LCUs .
55843658,"Early in the course of a patient 's illness , it is often impossible to determine whether the disease will be cured with cancer-directed treatment ."
55940446,"In one experiment , animals were exposed to a single infection ( 1,000 cercariae ) or were exposed multiple times ( 100 cercariae per week for 10 weeks ) and subsequently were cured with praziquantel prior to challenge with 1 , 000 cercariae ."
56101540,"We present an infant with Griscelli syndrome and familial HLH with atypical genetic mutations , presenting as thrombocytopenia on the first day of life , cured with chemotherapy and unrelated cord blood transplant ."
56156352,"Unfortunately , the patient could not be cured with this effective treatment ."
